application_id,case_id,application_type,status,submitted_at
APP-18974,CASE-03968,renewal_application,approved,2026-06-22
APP-18975,CASE-04418,renewal_application,submitted,2026-02-28
APP-18976,CASE-06161,initial_application,denied,2026-07-25
APP-18977,CASE-09120,appeal,in_review,2026-01-05
APP-18978,CASE-02056,initial_application,denied,2026-07-24
APP-18979,CASE-04578,renewal_application,pending_more_info,2026-04-02
APP-18980,CASE-10228,appeal,submitted,2026-01-06
APP-18981,CASE-00845,initial_application,pending_more_info,2026-04-15
APP-18982,CASE-04307,renewal_application,pending_more_info,2026-05-01
APP-18983,CASE-04583,appeal,submitted,2026-08-08
APP-18984,CASE-01921,renewal_application,submitted,2026-04-12
APP-18985,CASE-06237,appeal,pending_more_info,2026-08-04
APP-18986,CASE-14026,appeal,pending_more_info,2026-08-28
APP-18987,CASE-04447,initial_application,pending_more_info,2026-06-05
APP-18988,CASE-10858,appeal,submitted,2026-02-09
APP-18989,CASE-07444,initial_application,pending_more_info,2026-08-10
APP-18990,CASE-01695,appeal,denied,2026-07-17
APP-18991,CASE-10172,initial_application,submitted,2026-02-28
APP-18992,CASE-09910,renewal_application,pending_more_info,2026-05-13
APP-18993,CASE-01858,renewal_application,submitted,2026-01-07
APP-18994,CASE-09678,renewal_application,denied,2026-08-19
APP-18995,CASE-13932,initial_application,submitted,2026-06-22
APP-18996,CASE-12286,appeal,in_review,2026-08-06
APP-18997,CASE-10737,renewal_application,submitted,2026-04-28
APP-18998,CASE-08009,appeal,pending_more_info,2026-03-19
APP-18999,CASE-12583,initial_application,in_review,2026-01-09
APP-19000,CASE-07656,initial_application,pending_more_info,2026-03-13
APP-19001,CASE-02940,initial_application,pending_more_info,2026-05-01
APP-19002,CASE-14079,initial_application,pending_more_info,2026-06-19
APP-19003,CASE-13689,initial_application,denied,2026-02-16
APP-19004,CASE-12673,appeal,approved,2026-01-13
APP-19005,CASE-11911,appeal,approved,2026-07-15
APP-19006,CASE-00107,initial_application,pending_more_info,2026-03-28
APP-19007,CASE-03630,appeal,pending_more_info,2026-06-14
APP-19008,CASE-04617,initial_application,in_review,2026-04-20
APP-19009,CASE-04339,appeal,denied,2026-04-13
APP-19010,CASE-06825,renewal_application,denied,2026-06-28
APP-19011,CASE-09287,appeal,in_review,2026-03-10
APP-19012,CASE-06674,renewal_application,submitted,2026-03-09
APP-19013,CASE-07684,renewal_application,submitted,2026-05-26
APP-19014,CASE-01450,renewal_application,approved,2026-04-24
APP-19015,CASE-09486,initial_application,submitted,2026-06-09
APP-19016,CASE-01151,renewal_application,submitted,2026-05-19
APP-19017,CASE-12898,renewal_application,in_review,2026-01-19
APP-19018,CASE-03906,initial_application,pending_more_info,2026-01-11
APP-19019,CASE-14118,renewal_application,submitted,2026-02-01
APP-19020,CASE-14085,initial_application,approved,2026-08-28
APP-19021,CASE-04155,initial_application,denied,2026-08-15
APP-19022,CASE-07151,renewal_application,pending_more_info,2026-08-21
APP-19023,CASE-12283,renewal_application,approved,2026-05-22
APP-19024,CASE-00540,appeal,in_review,2026-03-10
APP-19025,CASE-11813,appeal,submitted,2026-06-27
APP-19026,CASE-11061,initial_application,denied,2026-08-22
APP-19027,CASE-13966,renewal_application,in_review,2026-08-25
APP-19028,CASE-13221,appeal,pending_more_info,2026-01-16
APP-19029,CASE-05460,appeal,approved,2026-03-21
APP-19030,CASE-06413,initial_application,approved,2026-08-28
APP-19031,CASE-08714,initial_application,denied,2026-07-21
APP-19032,CASE-03705,renewal_application,approved,2026-01-15
APP-19033,CASE-13626,renewal_application,pending_more_info,2026-05-27
APP-19034,CASE-13958,renewal_application,approved,2026-03-07
APP-19035,CASE-05026,appeal,submitted,2026-02-08
APP-19036,CASE-00076,appeal,submitted,2026-02-07
APP-19037,CASE-06694,appeal,submitted,2026-05-19
APP-19038,CASE-11049,appeal,in_review,2026-06-10
APP-19039,CASE-10199,appeal,submitted,2026-02-15
APP-19040,CASE-01765,appeal,approved,2026-04-12
APP-19041,CASE-03219,appeal,approved,2026-05-15
APP-19042,CASE-14119,appeal,denied,2026-01-10
APP-19043,CASE-11157,appeal,approved,2026-03-07
APP-19044,CASE-03567,appeal,submitted,2026-03-20
APP-19045,CASE-10003,appeal,pending_more_info,2026-04-05
APP-19046,CASE-13463,initial_application,in_review,2026-01-21
APP-19047,CASE-04729,initial_application,denied,2026-07-06
APP-19048,CASE-06726,initial_application,in_review,2026-04-01
APP-19049,CASE-02153,renewal_application,approved,2026-07-28
APP-19050,CASE-10398,renewal_application,pending_more_info,2026-07-27
APP-19051,CASE-12002,appeal,submitted,2026-07-27
APP-19052,CASE-05613,initial_application,denied,2026-03-18
APP-19053,CASE-06835,appeal,approved,2026-08-23
APP-19054,CASE-00449,renewal_application,submitted,2026-08-22
APP-19055,CASE-06136,initial_application,in_review,2026-07-01
APP-19056,CASE-09236,renewal_application,in_review,2026-06-05
APP-19057,CASE-03756,renewal_application,in_review,2026-01-17
APP-19058,CASE-11038,renewal_application,approved,2026-05-01
APP-19059,CASE-06599,initial_application,in_review,2026-07-04
APP-19060,CASE-10606,appeal,pending_more_info,2026-07-22
APP-19061,CASE-04619,appeal,pending_more_info,2026-03-10
APP-19062,CASE-00933,appeal,pending_more_info,2026-02-19
APP-19063,CASE-06533,appeal,approved,2026-07-01
APP-19064,CASE-09308,appeal,in_review,2026-05-02
APP-19065,CASE-06782,appeal,denied,2026-04-05
APP-19066,CASE-11884,renewal_application,approved,2026-05-20
APP-19067,CASE-10066,initial_application,in_review,2026-05-12
APP-19068,CASE-13368,renewal_application,in_review,2026-05-04
APP-19069,CASE-03934,initial_application,approved,2026-04-15
APP-19070,CASE-07785,appeal,denied,2026-07-24
APP-19071,CASE-10874,appeal,pending_more_info,2026-02-25
APP-19072,CASE-04710,appeal,pending_more_info,2026-08-23
APP-19073,CASE-00957,appeal,pending_more_info,2026-06-09
APP-19074,CASE-07610,initial_application,denied,2026-08-10
APP-19075,CASE-09759,appeal,submitted,2026-06-23
APP-19076,CASE-04176,initial_application,approved,2026-02-27
APP-19077,CASE-03377,initial_application,in_review,2026-01-06
APP-19078,CASE-00047,initial_application,in_review,2026-03-25
APP-19079,CASE-11627,renewal_application,approved,2026-04-28
APP-19080,CASE-08754,appeal,approved,2026-02-04
APP-19081,CASE-00960,renewal_application,pending_more_info,2026-05-14
APP-19082,CASE-04688,appeal,denied,2026-01-17
APP-19083,CASE-14748,appeal,denied,2026-02-10
APP-19084,CASE-04967,renewal_application,approved,2026-06-05
APP-19085,CASE-12772,appeal,approved,2026-06-20
APP-19086,CASE-00055,renewal_application,approved,2026-01-13
APP-19087,CASE-00921,appeal,pending_more_info,2026-01-11
APP-19088,CASE-07611,renewal_application,denied,2026-07-24
APP-19089,CASE-06179,initial_application,submitted,2026-04-17
APP-19090,CASE-11618,appeal,in_review,2026-06-09
APP-19091,CASE-08036,initial_application,submitted,2026-06-16
APP-19092,CASE-14859,renewal_application,denied,2026-02-19
APP-19093,CASE-08297,initial_application,submitted,2026-04-19
APP-19094,CASE-08711,appeal,denied,2026-04-22
APP-19095,CASE-05685,appeal,pending_more_info,2026-07-20
APP-19096,CASE-13978,initial_application,pending_more_info,2026-06-12
APP-19097,CASE-01804,renewal_application,denied,2026-07-04
APP-19098,CASE-08615,initial_application,submitted,2026-08-03
APP-19099,CASE-14512,appeal,pending_more_info,2026-03-15
APP-19100,CASE-10791,renewal_application,denied,2026-08-22
APP-19101,CASE-05453,initial_application,submitted,2026-06-13
APP-19102,CASE-04646,renewal_application,denied,2026-04-26
APP-19103,CASE-14871,appeal,submitted,2026-02-04
APP-19104,CASE-08793,initial_application,in_review,2026-01-04
APP-19105,CASE-08962,initial_application,submitted,2026-01-04
APP-19106,CASE-14548,renewal_application,denied,2026-06-12
APP-19107,CASE-02075,initial_application,denied,2026-07-09
APP-19108,CASE-04065,initial_application,pending_more_info,2026-05-23
APP-19109,CASE-12383,appeal,denied,2026-02-02
APP-19110,CASE-13162,initial_application,submitted,2026-07-11
APP-19111,CASE-08903,appeal,approved,2026-01-06
APP-19112,CASE-14313,renewal_application,approved,2026-08-08
APP-19113,CASE-12656,appeal,approved,2026-07-11
APP-19114,CASE-07853,appeal,pending_more_info,2026-04-15
APP-19115,CASE-04487,appeal,submitted,2026-06-28
APP-19116,CASE-11343,initial_application,pending_more_info,2026-04-12
APP-19117,CASE-06263,renewal_application,approved,2026-01-15
APP-19118,CASE-10857,initial_application,in_review,2026-04-14
APP-19119,CASE-07618,appeal,denied,2026-07-01
APP-19120,CASE-07677,renewal_application,submitted,2026-08-15
APP-19121,CASE-11457,initial_application,in_review,2026-02-04
APP-19122,CASE-01409,renewal_application,submitted,2026-06-20
APP-19123,CASE-02229,renewal_application,submitted,2026-03-26
APP-19124,CASE-02707,appeal,in_review,2026-02-15
APP-19125,CASE-06759,initial_application,in_review,2026-07-09
APP-19126,CASE-06117,initial_application,approved,2026-03-28
APP-19127,CASE-06387,initial_application,submitted,2026-03-28
APP-19128,CASE-09638,appeal,denied,2026-04-04
APP-19129,CASE-03829,renewal_application,submitted,2026-02-01
APP-19130,CASE-06091,renewal_application,approved,2026-03-12
APP-19131,CASE-00219,appeal,denied,2026-01-09
APP-19132,CASE-09737,initial_application,denied,2026-07-19
APP-19133,CASE-02812,initial_application,denied,2026-08-14
APP-19134,CASE-11238,renewal_application,pending_more_info,2026-01-20
APP-19135,CASE-14842,renewal_application,approved,2026-03-15
APP-19136,CASE-11503,renewal_application,denied,2026-08-15
APP-19137,CASE-05015,appeal,in_review,2026-05-04
APP-19138,CASE-14945,renewal_application,denied,2026-05-01
APP-19139,CASE-12817,renewal_application,in_review,2026-07-12
APP-19140,CASE-01902,renewal_application,submitted,2026-03-06
APP-19141,CASE-05210,initial_application,in_review,2026-02-06
APP-19142,CASE-11488,appeal,in_review,2026-04-20
APP-19143,CASE-02609,appeal,pending_more_info,2026-04-04
APP-19144,CASE-07148,initial_application,denied,2026-06-10
APP-19145,CASE-09719,initial_application,submitted,2026-08-18
APP-19146,CASE-05357,initial_application,in_review,2026-06-11
APP-19147,CASE-11202,appeal,approved,2026-03-13
APP-19148,CASE-08097,appeal,submitted,2026-08-07
APP-19149,CASE-00450,renewal_application,submitted,2026-05-10
APP-19150,CASE-04401,renewal_application,in_review,2026-06-08
APP-19151,CASE-09735,appeal,approved,2026-03-16
APP-19152,CASE-14083,initial_application,denied,2026-05-25
APP-19153,CASE-09123,renewal_application,in_review,2026-02-27
APP-19154,CASE-08419,appeal,approved,2026-05-10
APP-19155,CASE-10444,renewal_application,pending_more_info,2026-04-03
APP-19156,CASE-05063,appeal,pending_more_info,2026-05-15
APP-19157,CASE-02129,initial_application,in_review,2026-01-12
APP-19158,CASE-01543,appeal,in_review,2026-01-02
APP-19159,CASE-14351,renewal_application,pending_more_info,2026-07-04
APP-19160,CASE-06566,initial_application,approved,2026-03-16
APP-19161,CASE-00275,renewal_application,in_review,2026-07-02
APP-19162,CASE-05453,appeal,denied,2026-06-13
APP-19163,CASE-11139,appeal,pending_more_info,2026-07-22
APP-19164,CASE-12034,appeal,denied,2026-06-21
APP-19165,CASE-02060,renewal_application,submitted,2026-02-09
APP-19166,CASE-00657,renewal_application,in_review,2026-08-12
APP-19167,CASE-06866,appeal,pending_more_info,2026-03-14
APP-19168,CASE-02757,renewal_application,approved,2026-01-04
APP-19169,CASE-06498,appeal,approved,2026-05-02
APP-19170,CASE-10372,appeal,approved,2026-02-27
APP-19171,CASE-10206,appeal,approved,2026-07-12
APP-19172,CASE-13927,appeal,submitted,2026-02-28
APP-19173,CASE-06731,initial_application,in_review,2026-02-03
APP-19174,CASE-09144,renewal_application,pending_more_info,2026-01-21
APP-19175,CASE-03711,appeal,in_review,2026-01-10
APP-19176,CASE-02779,initial_application,denied,2026-03-09
APP-19177,CASE-04721,renewal_application,denied,2026-03-13
APP-19178,CASE-07475,renewal_application,in_review,2026-08-20
APP-19179,CASE-10204,renewal_application,submitted,2026-02-10
APP-19180,CASE-09789,initial_application,pending_more_info,2026-02-12
APP-19181,CASE-13835,renewal_application,pending_more_info,2026-01-12
APP-19182,CASE-13476,initial_application,pending_more_info,2026-03-16
APP-19183,CASE-07142,initial_application,in_review,2026-06-25
APP-19184,CASE-04088,renewal_application,approved,2026-01-15
APP-19185,CASE-00554,initial_application,denied,2026-02-10
APP-19186,CASE-14559,initial_application,submitted,2026-03-20
APP-19187,CASE-02526,initial_application,pending_more_info,2026-05-12
APP-19188,CASE-06689,initial_application,approved,2026-04-05
APP-19189,CASE-08239,appeal,submitted,2026-03-23
APP-19190,CASE-08420,renewal_application,pending_more_info,2026-07-12
APP-19191,CASE-00167,initial_application,in_review,2026-06-15
APP-19192,CASE-10487,renewal_application,pending_more_info,2026-06-25
APP-19193,CASE-14338,initial_application,approved,2026-06-21
APP-19194,CASE-01876,appeal,denied,2026-06-05
APP-19195,CASE-05010,initial_application,pending_more_info,2026-07-11
APP-19196,CASE-07402,initial_application,submitted,2026-01-04
APP-19197,CASE-01305,renewal_application,denied,2026-01-27
APP-19198,CASE-09215,initial_application,in_review,2026-08-16
APP-19199,CASE-06626,initial_application,approved,2026-08-15
APP-19200,CASE-05802,renewal_application,submitted,2026-07-28
APP-19201,CASE-05091,initial_application,submitted,2026-08-28
APP-19202,CASE-13884,renewal_application,approved,2026-06-10
APP-19203,CASE-07620,renewal_application,in_review,2026-03-10
APP-19204,CASE-08005,renewal_application,approved,2026-06-28
APP-19205,CASE-05213,appeal,pending_more_info,2026-06-23
APP-19206,CASE-11867,appeal,approved,2026-01-08
APP-19207,CASE-03755,renewal_application,pending_more_info,2026-05-02
APP-19208,CASE-10395,appeal,denied,2026-02-12
APP-19209,CASE-12382,initial_application,pending_more_info,2026-02-24
APP-19210,CASE-05101,appeal,approved,2026-01-06
APP-19211,CASE-02015,initial_application,submitted,2026-05-02
APP-19212,CASE-05728,appeal,denied,2026-07-01
APP-19213,CASE-14837,appeal,pending_more_info,2026-03-09
APP-19214,CASE-04776,renewal_application,in_review,2026-04-07
APP-19215,CASE-03013,renewal_application,approved,2026-05-22
APP-19216,CASE-05141,initial_application,in_review,2026-06-13
APP-19217,CASE-08538,appeal,denied,2026-06-03
APP-19218,CASE-04539,initial_application,denied,2026-02-03
APP-19219,CASE-04072,renewal_application,denied,2026-05-14
APP-19220,CASE-13456,renewal_application,submitted,2026-07-19
APP-19221,CASE-00854,renewal_application,submitted,2026-05-13
APP-19222,CASE-02036,appeal,approved,2026-07-06
APP-19223,CASE-12308,renewal_application,submitted,2026-02-13
APP-19224,CASE-06996,initial_application,denied,2026-04-24
APP-19225,CASE-01255,initial_application,denied,2026-08-23
APP-19226,CASE-02239,initial_application,pending_more_info,2026-01-08
APP-19227,CASE-01072,initial_application,approved,2026-02-12
APP-19228,CASE-06364,initial_application,approved,2026-01-09
APP-19229,CASE-07521,initial_application,approved,2026-05-26
APP-19230,CASE-05336,renewal_application,denied,2026-03-04
APP-19231,CASE-09775,initial_application,denied,2026-05-23
APP-19232,CASE-04386,appeal,in_review,2026-08-12
APP-19233,CASE-09370,renewal_application,submitted,2026-04-02
APP-19234,CASE-02353,renewal_application,in_review,2026-02-19
APP-19235,CASE-08681,appeal,approved,2026-02-21
APP-19236,CASE-03414,renewal_application,approved,2026-01-02
APP-19237,CASE-08897,appeal,denied,2026-02-17
APP-19238,CASE-06292,renewal_application,approved,2026-06-13
APP-19239,CASE-09210,initial_application,submitted,2026-01-14
APP-19240,CASE-03392,appeal,submitted,2026-03-16
APP-19241,CASE-08386,appeal,approved,2026-02-22
APP-19242,CASE-04946,appeal,pending_more_info,2026-01-18
APP-19243,CASE-07031,renewal_application,pending_more_info,2026-01-24
APP-19244,CASE-02535,appeal,approved,2026-02-15
APP-19245,CASE-04514,renewal_application,in_review,2026-07-28
APP-19246,CASE-08364,initial_application,pending_more_info,2026-03-26
APP-19247,CASE-01861,initial_application,submitted,2026-01-11
APP-19248,CASE-02140,renewal_application,in_review,2026-04-21
APP-19249,CASE-09755,appeal,denied,2026-03-07
APP-19250,CASE-06360,initial_application,pending_more_info,2026-04-20
APP-19251,CASE-04845,appeal,denied,2026-05-20
APP-19252,CASE-03135,renewal_application,approved,2026-02-13
APP-19253,CASE-07264,appeal,denied,2026-05-10
APP-19254,CASE-05214,appeal,in_review,2026-07-27
APP-19255,CASE-06471,appeal,pending_more_info,2026-04-25
APP-19256,CASE-13249,initial_application,in_review,2026-03-07
APP-19257,CASE-10187,appeal,pending_more_info,2026-02-01
APP-19258,CASE-03693,renewal_application,denied,2026-01-14
APP-19259,CASE-05577,appeal,approved,2026-03-05
APP-19260,CASE-12648,renewal_application,approved,2026-02-27
APP-19261,CASE-09826,appeal,pending_more_info,2026-08-16
APP-19262,CASE-04398,renewal_application,submitted,2026-01-22
APP-19263,CASE-00326,renewal_application,in_review,2026-05-03
