citizen_id,note
CIT-00001,Fully synthetic citizen; not a real person.
CIT-07839,Fully synthetic citizen; not a real person.
CIT-07840,Fully synthetic citizen; not a real person.
CIT-07841,Fully synthetic citizen; not a real person.
CIT-07842,Fully synthetic citizen; not a real person.
CIT-07843,Fully synthetic citizen; not a real person.
CIT-07844,Fully synthetic citizen; not a real person.
CIT-07845,Fully synthetic citizen; not a real person.
CIT-07846,Fully synthetic citizen; not a real person.
CIT-07847,Fully synthetic citizen; not a real person.
CIT-07848,Fully synthetic citizen; not a real person.
CIT-07849,Fully synthetic citizen; not a real person.
CIT-07850,Fully synthetic citizen; not a real person.
CIT-07851,Fully synthetic citizen; not a real person.
CIT-07852,Fully synthetic citizen; not a real person.
CIT-07853,Fully synthetic citizen; not a real person.
CIT-07854,Fully synthetic citizen; not a real person.
CIT-07855,Fully synthetic citizen; not a real person.
CIT-07856,Fully synthetic citizen; not a real person.
CIT-07857,Fully synthetic citizen; not a real person.
CIT-07858,Fully synthetic citizen; not a real person.
CIT-07859,Fully synthetic citizen; not a real person.
CIT-07860,Fully synthetic citizen; not a real person.
CIT-07861,Fully synthetic citizen; not a real person.
CIT-07862,Fully synthetic citizen; not a real person.
CIT-07863,Fully synthetic citizen; not a real person.
CIT-07864,Fully synthetic citizen; not a real person.
CIT-07865,Fully synthetic citizen; not a real person.
CIT-07866,Fully synthetic citizen; not a real person.
CIT-07867,Fully synthetic citizen; not a real person.
CIT-07868,Fully synthetic citizen; not a real person.
CIT-07869,Fully synthetic citizen; not a real person.
CIT-07870,Fully synthetic citizen; not a real person.
CIT-07871,Fully synthetic citizen; not a real person.
CIT-07872,Fully synthetic citizen; not a real person.
CIT-07873,Fully synthetic citizen; not a real person.
CIT-07874,Fully synthetic citizen; not a real person.
CIT-07875,Fully synthetic citizen; not a real person.
CIT-07876,Fully synthetic citizen; not a real person.
CIT-07877,Fully synthetic citizen; not a real person.
CIT-07878,Fully synthetic citizen; not a real person.
CIT-07879,Fully synthetic citizen; not a real person.
CIT-07880,Fully synthetic citizen; not a real person.
CIT-07881,Fully synthetic citizen; not a real person.
CIT-07882,Fully synthetic citizen; not a real person.
CIT-07883,Fully synthetic citizen; not a real person.
CIT-07884,Fully synthetic citizen; not a real person.
CIT-07885,Fully synthetic citizen; not a real person.
CIT-07886,Fully synthetic citizen; not a real person.
CIT-07887,Fully synthetic citizen; not a real person.
CIT-07888,Fully synthetic citizen; not a real person.
CIT-07889,Fully synthetic citizen; not a real person.
CIT-07890,Fully synthetic citizen; not a real person.
CIT-07891,Fully synthetic citizen; not a real person.
CIT-07892,Fully synthetic citizen; not a real person.
CIT-07893,Fully synthetic citizen; not a real person.
CIT-07894,Fully synthetic citizen; not a real person.
CIT-07895,Fully synthetic citizen; not a real person.
CIT-07896,Fully synthetic citizen; not a real person.
CIT-07897,Fully synthetic citizen; not a real person.
CIT-07898,Fully synthetic citizen; not a real person.
CIT-07899,Fully synthetic citizen; not a real person.
CIT-07900,Fully synthetic citizen; not a real person.
CIT-07901,Fully synthetic citizen; not a real person.
CIT-07902,Fully synthetic citizen; not a real person.
CIT-07903,Fully synthetic citizen; not a real person.
CIT-07904,Fully synthetic citizen; not a real person.
CIT-07905,Fully synthetic citizen; not a real person.
CIT-07906,Fully synthetic citizen; not a real person.
CIT-07907,Fully synthetic citizen; not a real person.
CIT-07908,Fully synthetic citizen; not a real person.
CIT-07909,Fully synthetic citizen; not a real person.
CIT-07910,Fully synthetic citizen; not a real person.
CIT-07911,Fully synthetic citizen; not a real person.
CIT-07912,Fully synthetic citizen; not a real person.
CIT-07913,Fully synthetic citizen; not a real person.
CIT-07914,Fully synthetic citizen; not a real person.
CIT-07915,Fully synthetic citizen; not a real person.
CIT-07916,Fully synthetic citizen; not a real person.
CIT-07917,Fully synthetic citizen; not a real person.
CIT-07918,Fully synthetic citizen; not a real person.
CIT-07919,Fully synthetic citizen; not a real person.
CIT-07920,Fully synthetic citizen; not a real person.
CIT-07921,Fully synthetic citizen; not a real person.
CIT-07922,Fully synthetic citizen; not a real person.
CIT-07923,Fully synthetic citizen; not a real person.
CIT-07924,Fully synthetic citizen; not a real person.
CIT-07925,Fully synthetic citizen; not a real person.
CIT-07926,Fully synthetic citizen; not a real person.
CIT-07927,Fully synthetic citizen; not a real person.
CIT-07928,Fully synthetic citizen; not a real person.
CIT-07929,Fully synthetic citizen; not a real person.
CIT-07930,Fully synthetic citizen; not a real person.
CIT-07931,Fully synthetic citizen; not a real person.
CIT-07932,Fully synthetic citizen; not a real person.
CIT-07933,Fully synthetic citizen; not a real person.
CIT-07934,Fully synthetic citizen; not a real person.
CIT-07935,Fully synthetic citizen; not a real person.
CIT-07936,Fully synthetic citizen; not a real person.
CIT-07937,Fully synthetic citizen; not a real person.
CIT-07938,Fully synthetic citizen; not a real person.
CIT-07939,Fully synthetic citizen; not a real person.
CIT-07940,Fully synthetic citizen; not a real person.
CIT-07941,Fully synthetic citizen; not a real person.
CIT-07942,Fully synthetic citizen; not a real person.
CIT-07943,Fully synthetic citizen; not a real person.
CIT-07944,Fully synthetic citizen; not a real person.
CIT-07945,Fully synthetic citizen; not a real person.
CIT-07946,Fully synthetic citizen; not a real person.
CIT-07947,Fully synthetic citizen; not a real person.
CIT-07948,Fully synthetic citizen; not a real person.
CIT-07949,Fully synthetic citizen; not a real person.
CIT-07950,Fully synthetic citizen; not a real person.
CIT-07951,Fully synthetic citizen; not a real person.
CIT-07952,Fully synthetic citizen; not a real person.
CIT-07953,Fully synthetic citizen; not a real person.
CIT-07954,Fully synthetic citizen; not a real person.
CIT-07955,Fully synthetic citizen; not a real person.
CIT-07956,Fully synthetic citizen; not a real person.
CIT-07957,Fully synthetic citizen; not a real person.
CIT-07958,Fully synthetic citizen; not a real person.
CIT-07959,Fully synthetic citizen; not a real person.
CIT-07960,Fully synthetic citizen; not a real person.
CIT-07961,Fully synthetic citizen; not a real person.
CIT-07962,Fully synthetic citizen; not a real person.
CIT-07963,Fully synthetic citizen; not a real person.
CIT-07964,Fully synthetic citizen; not a real person.
CIT-07965,Fully synthetic citizen; not a real person.
CIT-07966,Fully synthetic citizen; not a real person.
CIT-07967,Fully synthetic citizen; not a real person.
CIT-07968,Fully synthetic citizen; not a real person.
CIT-07969,Fully synthetic citizen; not a real person.
CIT-07970,Fully synthetic citizen; not a real person.
CIT-07971,Fully synthetic citizen; not a real person.
CIT-07972,Fully synthetic citizen; not a real person.
CIT-07973,Fully synthetic citizen; not a real person.
CIT-07974,Fully synthetic citizen; not a real person.
CIT-07975,Fully synthetic citizen; not a real person.
CIT-07976,Fully synthetic citizen; not a real person.
CIT-07977,Fully synthetic citizen; not a real person.
CIT-07978,Fully synthetic citizen; not a real person.
CIT-07979,Fully synthetic citizen; not a real person.
CIT-07980,Fully synthetic citizen; not a real person.
CIT-07981,Fully synthetic citizen; not a real person.
CIT-07982,Fully synthetic citizen; not a real person.
CIT-07983,Fully synthetic citizen; not a real person.
CIT-07984,Fully synthetic citizen; not a real person.
CIT-07985,Fully synthetic citizen; not a real person.
CIT-07986,Fully synthetic citizen; not a real person.
CIT-07987,Fully synthetic citizen; not a real person.
CIT-07988,Fully synthetic citizen; not a real person.
CIT-07989,Fully synthetic citizen; not a real person.
CIT-07990,Fully synthetic citizen; not a real person.
CIT-07991,Fully synthetic citizen; not a real person.
CIT-07992,Fully synthetic citizen; not a real person.
CIT-07993,Fully synthetic citizen; not a real person.
CIT-07994,Fully synthetic citizen; not a real person.
CIT-07995,Fully synthetic citizen; not a real person.
CIT-07996,Fully synthetic citizen; not a real person.
CIT-07997,Fully synthetic citizen; not a real person.
CIT-07998,Fully synthetic citizen; not a real person.
CIT-07999,Fully synthetic citizen; not a real person.
CIT-08000,Fully synthetic citizen; not a real person.
CIT-08001,Fully synthetic citizen; not a real person.
CIT-08002,Fully synthetic citizen; not a real person.
CIT-08003,Fully synthetic citizen; not a real person.
CIT-08004,Fully synthetic citizen; not a real person.
CIT-08005,Fully synthetic citizen; not a real person.
CIT-08006,Fully synthetic citizen; not a real person.
CIT-08007,Fully synthetic citizen; not a real person.
CIT-08008,Fully synthetic citizen; not a real person.
CIT-08009,Fully synthetic citizen; not a real person.
CIT-08010,Fully synthetic citizen; not a real person.
CIT-08011,Fully synthetic citizen; not a real person.
CIT-08012,Fully synthetic citizen; not a real person.
CIT-08013,Fully synthetic citizen; not a real person.
CIT-08014,Fully synthetic citizen; not a real person.
CIT-08015,Fully synthetic citizen; not a real person.
CIT-08016,Fully synthetic citizen; not a real person.
CIT-08017,Fully synthetic citizen; not a real person.
CIT-08018,Fully synthetic citizen; not a real person.
CIT-08019,Fully synthetic citizen; not a real person.
CIT-08020,Fully synthetic citizen; not a real person.
CIT-08021,Fully synthetic citizen; not a real person.
CIT-08022,Fully synthetic citizen; not a real person.
CIT-08023,Fully synthetic citizen; not a real person.
CIT-08024,Fully synthetic citizen; not a real person.
CIT-08025,Fully synthetic citizen; not a real person.
CIT-08026,Fully synthetic citizen; not a real person.
CIT-08027,Fully synthetic citizen; not a real person.
CIT-08028,Fully synthetic citizen; not a real person.
CIT-08029,Fully synthetic citizen; not a real person.
CIT-08030,Fully synthetic citizen; not a real person.
CIT-08031,Fully synthetic citizen; not a real person.
CIT-08032,Fully synthetic citizen; not a real person.
CIT-08033,Fully synthetic citizen; not a real person.
CIT-08034,Fully synthetic citizen; not a real person.
CIT-08035,Fully synthetic citizen; not a real person.
CIT-08036,Fully synthetic citizen; not a real person.
CIT-08037,Fully synthetic citizen; not a real person.
CIT-08038,Fully synthetic citizen; not a real person.
CIT-08039,Fully synthetic citizen; not a real person.
CIT-08040,Fully synthetic citizen; not a real person.
CIT-08041,Fully synthetic citizen; not a real person.
CIT-08042,Fully synthetic citizen; not a real person.
CIT-08043,Fully synthetic citizen; not a real person.
CIT-08044,Fully synthetic citizen; not a real person.
CIT-08045,Fully synthetic citizen; not a real person.
CIT-08046,Fully synthetic citizen; not a real person.
CIT-08047,Fully synthetic citizen; not a real person.
CIT-08048,Fully synthetic citizen; not a real person.
CIT-08049,Fully synthetic citizen; not a real person.
CIT-08050,Fully synthetic citizen; not a real person.
CIT-08051,Fully synthetic citizen; not a real person.
CIT-08052,Fully synthetic citizen; not a real person.
CIT-08053,Fully synthetic citizen; not a real person.
CIT-08054,Fully synthetic citizen; not a real person.
CIT-08055,Fully synthetic citizen; not a real person.
CIT-08056,Fully synthetic citizen; not a real person.
CIT-08057,Fully synthetic citizen; not a real person.
CIT-08058,Fully synthetic citizen; not a real person.
CIT-08059,Fully synthetic citizen; not a real person.
CIT-08060,Fully synthetic citizen; not a real person.
CIT-08061,Fully synthetic citizen; not a real person.
CIT-08062,Fully synthetic citizen; not a real person.
CIT-08063,Fully synthetic citizen; not a real person.
CIT-08064,Fully synthetic citizen; not a real person.
CIT-08065,Fully synthetic citizen; not a real person.
CIT-08066,Fully synthetic citizen; not a real person.
CIT-08067,Fully synthetic citizen; not a real person.
CIT-08068,Fully synthetic citizen; not a real person.
CIT-08069,Fully synthetic citizen; not a real person.
CIT-08070,Fully synthetic citizen; not a real person.
CIT-08071,Fully synthetic citizen; not a real person.
CIT-08072,Fully synthetic citizen; not a real person.
CIT-08073,Fully synthetic citizen; not a real person.
CIT-08074,Fully synthetic citizen; not a real person.
CIT-08075,Fully synthetic citizen; not a real person.
CIT-08076,Fully synthetic citizen; not a real person.
CIT-08077,Fully synthetic citizen; not a real person.
CIT-08078,Fully synthetic citizen; not a real person.
CIT-08079,Fully synthetic citizen; not a real person.
CIT-08080,Fully synthetic citizen; not a real person.
CIT-08081,Fully synthetic citizen; not a real person.
CIT-08082,Fully synthetic citizen; not a real person.
CIT-08083,Fully synthetic citizen; not a real person.
CIT-08084,Fully synthetic citizen; not a real person.
CIT-08085,Fully synthetic citizen; not a real person.
CIT-08086,Fully synthetic citizen; not a real person.
CIT-08087,Fully synthetic citizen; not a real person.
CIT-08088,Fully synthetic citizen; not a real person.
CIT-08089,Fully synthetic citizen; not a real person.
CIT-08090,Fully synthetic citizen; not a real person.
