signal_id,product_id,store_id,signal_type,trend_percent,detected_at
SIG-12104,PROD-01563,STORE-0357,spike,10.4,2026-07-13
SIG-12105,PROD-01052,STORE-0490,spike,-25.1,2026-02-26
SIG-12106,PROD-03917,STORE-0451,seasonal,-39.4,2026-02-25
SIG-12107,PROD-03389,STORE-0148,decline,44.0,2026-02-02
SIG-12108,PROD-01327,STORE-0108,spike,1.4,2026-08-01
SIG-12109,PROD-04973,STORE-0293,seasonal,-13.2,2026-07-06
SIG-12110,PROD-00080,STORE-0207,seasonal,72.8,2026-02-01
SIG-12111,PROD-03053,STORE-0273,decline,20.2,2026-04-05
SIG-12112,PROD-04290,STORE-0124,seasonal,50.5,2026-06-09
SIG-12113,PROD-00211,STORE-0027,spike,-22.8,2026-08-19
SIG-12114,PROD-01705,STORE-0168,decline,10.8,2026-07-11
SIG-12115,PROD-03153,STORE-0238,spike,76.9,2026-03-06
SIG-12116,PROD-03110,STORE-0384,decline,-27.5,2026-01-07
SIG-12117,PROD-03670,STORE-0031,spike,-35.4,2026-06-10
SIG-12118,PROD-00781,STORE-0152,decline,-23.1,2026-02-24
SIG-12119,PROD-04832,STORE-0095,spike,39.6,2026-08-06
SIG-12120,PROD-01762,STORE-0284,seasonal,32.3,2026-02-17
SIG-12121,PROD-03769,STORE-0361,spike,54.8,2026-06-06
SIG-12122,PROD-01986,STORE-0080,decline,-34.4,2026-07-01
SIG-12123,PROD-03954,STORE-0479,decline,22.9,2026-03-27
SIG-12124,PROD-01100,STORE-0313,decline,12.4,2026-06-15
SIG-12125,PROD-02727,STORE-0351,decline,45.1,2026-08-22
SIG-12126,PROD-03716,STORE-0311,spike,-9.4,2026-03-23
SIG-12127,PROD-01605,STORE-0105,seasonal,52.7,2026-06-07
SIG-12128,PROD-02612,STORE-0015,decline,58.3,2026-05-01
SIG-12129,PROD-04369,STORE-0249,seasonal,39.3,2026-06-04
SIG-12130,PROD-02810,STORE-0110,spike,8.4,2026-05-24
SIG-12131,PROD-02806,STORE-0213,spike,-17.1,2026-04-27
SIG-12132,PROD-03758,STORE-0008,decline,-6.0,2026-08-01
SIG-12133,PROD-02959,STORE-0198,seasonal,56.5,2026-06-24
SIG-12134,PROD-00095,STORE-0340,spike,32.9,2026-06-27
SIG-12135,PROD-00079,STORE-0242,spike,67.0,2026-05-18
SIG-12136,PROD-01764,STORE-0440,seasonal,-16.5,2026-07-21
SIG-12137,PROD-00777,STORE-0199,seasonal,-33.3,2026-05-16
SIG-12138,PROD-01531,STORE-0308,decline,36.1,2026-04-26
SIG-12139,PROD-00893,STORE-0077,decline,-4.5,2026-01-04
SIG-12140,PROD-01289,STORE-0427,seasonal,1.4,2026-01-15
SIG-12141,PROD-03512,STORE-0327,seasonal,68.9,2026-03-11
SIG-12142,PROD-03669,STORE-0116,seasonal,20.1,2026-02-02
SIG-12143,PROD-03044,STORE-0070,spike,30.2,2026-02-25
SIG-12144,PROD-03459,STORE-0264,spike,48.4,2026-07-23
SIG-12145,PROD-03617,STORE-0223,decline,42.0,2026-03-06
SIG-12146,PROD-01518,STORE-0371,seasonal,49.3,2026-03-20
SIG-12147,PROD-04001,STORE-0452,seasonal,9.6,2026-07-13
SIG-12148,PROD-03228,STORE-0301,seasonal,27.1,2026-07-27
SIG-12149,PROD-00543,STORE-0103,spike,-38.7,2026-01-27
SIG-12150,PROD-01873,STORE-0164,spike,-24.4,2026-06-19
SIG-12151,PROD-01634,STORE-0083,seasonal,57.2,2026-06-21
SIG-12152,PROD-02943,STORE-0228,spike,-34.6,2026-06-04
SIG-12153,PROD-01684,STORE-0042,spike,-28.7,2026-08-26
SIG-12154,PROD-03366,STORE-0100,decline,36.4,2026-08-17
SIG-12155,PROD-01603,STORE-0472,spike,57.5,2026-01-11
SIG-12156,PROD-00049,STORE-0184,decline,68.8,2026-08-10
SIG-12157,PROD-04786,STORE-0286,spike,-39.9,2026-06-11
SIG-12158,PROD-03604,STORE-0229,seasonal,-10.3,2026-02-10
SIG-12159,PROD-01208,STORE-0087,decline,45.9,2026-06-04
SIG-12160,PROD-03048,STORE-0331,decline,-14.1,2026-02-08
SIG-12161,PROD-03725,STORE-0194,seasonal,73.5,2026-03-21
SIG-12162,PROD-01723,STORE-0305,seasonal,60.9,2026-02-03
SIG-12163,PROD-01164,STORE-0399,spike,54.4,2026-05-12
SIG-12164,PROD-03385,STORE-0253,spike,75.4,2026-05-08
SIG-12165,PROD-02378,STORE-0367,seasonal,39.0,2026-04-10
SIG-12166,PROD-01909,STORE-0364,decline,13.7,2026-03-11
SIG-12167,PROD-04512,STORE-0287,decline,36.0,2026-04-12
SIG-12168,PROD-02582,STORE-0381,decline,-10.9,2026-06-15
SIG-12169,PROD-01892,STORE-0373,decline,-33.3,2026-04-05
SIG-12170,PROD-02504,STORE-0378,seasonal,-31.3,2026-05-19
SIG-12171,PROD-04057,STORE-0491,decline,47.2,2026-04-23
SIG-12172,PROD-01598,STORE-0358,spike,14.1,2026-08-09
SIG-12173,PROD-00198,STORE-0067,spike,15.2,2026-08-03
SIG-12174,PROD-00064,STORE-0328,spike,-34.2,2026-02-13
SIG-12175,PROD-01671,STORE-0193,seasonal,15.4,2026-02-01
SIG-12176,PROD-04505,STORE-0093,spike,10.7,2026-05-09
SIG-12177,PROD-01662,STORE-0328,decline,-30.9,2026-06-26
SIG-12178,PROD-02113,STORE-0191,decline,66.3,2026-03-19
SIG-12179,PROD-04961,STORE-0200,decline,46.9,2026-03-26
SIG-12180,PROD-01175,STORE-0250,seasonal,25.3,2026-04-08
SIG-12181,PROD-02815,STORE-0087,spike,-24.6,2026-01-14
SIG-12182,PROD-03003,STORE-0138,decline,57.0,2026-03-03
SIG-12183,PROD-03900,STORE-0301,spike,-18.5,2026-07-09
SIG-12184,PROD-00852,STORE-0370,seasonal,73.4,2026-05-14
SIG-12185,PROD-00951,STORE-0452,seasonal,24.1,2026-03-01
SIG-12186,PROD-04969,STORE-0212,decline,32.7,2026-02-11
SIG-12187,PROD-00900,STORE-0052,decline,41.0,2026-04-26
SIG-12188,PROD-02001,STORE-0313,decline,57.2,2026-02-01
SIG-12189,PROD-00091,STORE-0383,seasonal,-7.9,2026-06-27
SIG-12190,PROD-02805,STORE-0120,spike,68.7,2026-07-20
SIG-12191,PROD-03202,STORE-0030,decline,61.3,2026-07-26
SIG-12192,PROD-03176,STORE-0305,decline,-15.6,2026-08-04
SIG-12193,PROD-02861,STORE-0292,seasonal,-26.8,2026-05-10
SIG-12194,PROD-04179,STORE-0024,spike,57.7,2026-03-22
SIG-12195,PROD-00264,STORE-0279,decline,21.5,2026-06-10
SIG-12196,PROD-02631,STORE-0145,decline,38.1,2026-02-19
SIG-12197,PROD-03127,STORE-0229,decline,14.7,2026-02-28
SIG-12198,PROD-02904,STORE-0034,seasonal,14.9,2026-04-25
SIG-12199,PROD-04175,STORE-0402,spike,40.3,2026-04-23
SIG-12200,PROD-02761,STORE-0365,spike,47.0,2026-06-05
SIG-12201,PROD-01504,STORE-0027,seasonal,54.7,2026-07-21
SIG-12202,PROD-03204,STORE-0042,spike,-30.6,2026-05-27
SIG-12203,PROD-00507,STORE-0051,spike,26.5,2026-03-19
SIG-12204,PROD-03599,STORE-0003,decline,49.5,2026-03-17
SIG-12205,PROD-00756,STORE-0163,spike,22.7,2026-07-12
SIG-12206,PROD-03422,STORE-0039,seasonal,-2.6,2026-05-08
SIG-12207,PROD-01768,STORE-0018,seasonal,77.7,2026-02-16
SIG-12208,PROD-03353,STORE-0424,decline,2.3,2026-02-10
SIG-12209,PROD-01243,STORE-0167,seasonal,15.2,2026-05-07
SIG-12210,PROD-02272,STORE-0215,seasonal,65.5,2026-04-16
SIG-12211,PROD-03384,STORE-0301,decline,-11.3,2026-05-14
SIG-12212,PROD-04276,STORE-0169,spike,-21.3,2026-01-20
SIG-12213,PROD-04302,STORE-0271,spike,-35.9,2026-06-26
SIG-12214,PROD-00566,STORE-0023,spike,5.3,2026-02-05
SIG-12215,PROD-00449,STORE-0464,decline,73.6,2026-02-24
SIG-12216,PROD-04158,STORE-0382,spike,-11.7,2026-01-17
SIG-12217,PROD-01614,STORE-0382,decline,61.1,2026-07-12
SIG-12218,PROD-03238,STORE-0453,seasonal,6.4,2026-05-26
SIG-12219,PROD-03570,STORE-0363,seasonal,39.7,2026-07-16
SIG-12220,PROD-01981,STORE-0015,decline,-18.7,2026-01-28
SIG-12221,PROD-03931,STORE-0033,spike,28.4,2026-03-15
SIG-12222,PROD-00936,STORE-0345,decline,78.0,2026-03-11
SIG-12223,PROD-00728,STORE-0206,decline,-4.2,2026-03-15
SIG-12224,PROD-02026,STORE-0060,spike,30.8,2026-06-09
SIG-12225,PROD-01679,STORE-0327,seasonal,-38.3,2026-08-02
SIG-12226,PROD-01168,STORE-0273,spike,-31.8,2026-08-28
SIG-12227,PROD-00685,STORE-0282,decline,51.2,2026-05-17
SIG-12228,PROD-03418,STORE-0153,spike,35.8,2026-03-07
SIG-12229,PROD-00381,STORE-0113,decline,38.5,2026-03-18
SIG-12230,PROD-03671,STORE-0333,seasonal,16.5,2026-07-17
SIG-12231,PROD-02163,STORE-0102,seasonal,51.6,2026-03-26
SIG-12232,PROD-00663,STORE-0102,seasonal,6.6,2026-08-24
SIG-12233,PROD-04216,STORE-0499,decline,-10.2,2026-06-18
SIG-12234,PROD-04428,STORE-0068,decline,-32.0,2026-08-11
SIG-12235,PROD-01887,STORE-0271,seasonal,-35.5,2026-01-18
SIG-12236,PROD-00351,STORE-0017,seasonal,-27.9,2026-06-09
SIG-12237,PROD-03570,STORE-0085,decline,17.5,2026-03-24
SIG-12238,PROD-04177,STORE-0036,seasonal,66.6,2026-02-23
SIG-12239,PROD-02349,STORE-0309,spike,-3.8,2026-08-14
SIG-12240,PROD-02234,STORE-0042,decline,79.2,2026-01-25
SIG-12241,PROD-02162,STORE-0402,decline,53.1,2026-02-13
SIG-12242,PROD-03363,STORE-0363,spike,-37.7,2026-08-19
SIG-12243,PROD-01203,STORE-0237,seasonal,-27.0,2026-08-27
SIG-12244,PROD-01643,STORE-0304,decline,70.0,2026-07-19
SIG-12245,PROD-02651,STORE-0357,seasonal,-27.6,2026-04-27
SIG-12246,PROD-01382,STORE-0416,spike,-19.9,2026-03-24
SIG-12247,PROD-04722,STORE-0028,decline,-17.2,2026-07-21
SIG-12248,PROD-01255,STORE-0379,spike,-4.2,2026-06-12
SIG-12249,PROD-03074,STORE-0203,decline,-37.5,2026-08-01
SIG-12250,PROD-03343,STORE-0483,spike,30.4,2026-06-15
SIG-12251,PROD-03549,STORE-0344,seasonal,44.9,2026-04-20
SIG-12252,PROD-00591,STORE-0100,seasonal,18.1,2026-07-03
SIG-12253,PROD-02824,STORE-0450,spike,20.7,2026-06-23
SIG-12254,PROD-04211,STORE-0143,seasonal,-0.2,2026-03-13
SIG-12255,PROD-02336,STORE-0493,decline,46.2,2026-08-07
SIG-12256,PROD-03335,STORE-0236,spike,-30.3,2026-01-16
SIG-12257,PROD-04514,STORE-0293,seasonal,3.9,2026-02-22
SIG-12258,PROD-00436,STORE-0435,seasonal,4.6,2026-01-25
SIG-12259,PROD-04878,STORE-0467,seasonal,71.8,2026-06-22
SIG-12260,PROD-03826,STORE-0343,decline,33.6,2026-03-28
SIG-12261,PROD-03084,STORE-0271,seasonal,42.5,2026-06-16
SIG-12262,PROD-00660,STORE-0256,spike,-35.2,2026-08-21
SIG-12263,PROD-04763,STORE-0139,seasonal,-21.6,2026-03-27
SIG-12264,PROD-03444,STORE-0316,spike,55.8,2026-03-02
SIG-12265,PROD-03972,STORE-0113,spike,-2.1,2026-04-12
SIG-12266,PROD-01020,STORE-0440,seasonal,-36.3,2026-07-20
SIG-12267,PROD-03289,STORE-0088,decline,46.0,2026-07-10
SIG-12268,PROD-00958,STORE-0118,spike,12.2,2026-04-13
SIG-12269,PROD-03624,STORE-0435,seasonal,33.9,2026-04-12
SIG-12270,PROD-00634,STORE-0402,decline,18.0,2026-07-12
SIG-12271,PROD-00300,STORE-0047,spike,70.3,2026-07-13
SIG-12272,PROD-04832,STORE-0334,seasonal,40.3,2026-01-12
SIG-12273,PROD-04867,STORE-0243,spike,41.4,2026-04-21
SIG-12274,PROD-01973,STORE-0470,spike,21.3,2026-06-25
SIG-12275,PROD-02807,STORE-0076,spike,-12.0,2026-03-26
SIG-12276,PROD-03508,STORE-0140,spike,26.9,2026-05-23
SIG-12277,PROD-04689,STORE-0291,spike,-24.4,2026-02-02
SIG-12278,PROD-02062,STORE-0137,spike,68.3,2026-04-04
SIG-12279,PROD-02122,STORE-0442,spike,-28.5,2026-06-04
SIG-12280,PROD-04436,STORE-0244,decline,4.1,2026-01-19
SIG-12281,PROD-02747,STORE-0009,seasonal,-29.0,2026-07-03
SIG-12282,PROD-03470,STORE-0114,decline,-24.2,2026-06-13
SIG-12283,PROD-00898,STORE-0091,decline,-10.6,2026-05-01
SIG-12284,PROD-00749,STORE-0232,decline,29.4,2026-04-28
SIG-12285,PROD-03203,STORE-0140,seasonal,-20.1,2026-04-12
SIG-12286,PROD-02587,STORE-0154,seasonal,6.6,2026-01-11
SIG-12287,PROD-02006,STORE-0247,spike,-24.7,2026-07-17
SIG-12288,PROD-03185,STORE-0282,spike,42.2,2026-02-06
SIG-12289,PROD-00123,STORE-0445,spike,66.6,2026-08-14
SIG-12290,PROD-01149,STORE-0215,spike,28.3,2026-02-23
SIG-12291,PROD-01718,STORE-0051,seasonal,8.7,2026-06-06
SIG-12292,PROD-01027,STORE-0136,spike,14.8,2026-02-01
SIG-12293,PROD-03817,STORE-0166,decline,-34.0,2026-06-03
SIG-12294,PROD-03137,STORE-0366,seasonal,39.6,2026-02-27
SIG-12295,PROD-04052,STORE-0014,spike,40.5,2026-07-19
SIG-12296,PROD-00041,STORE-0409,seasonal,42.7,2026-03-15
SIG-12297,PROD-00087,STORE-0254,spike,18.0,2026-08-20
SIG-12298,PROD-04769,STORE-0341,spike,-26.9,2026-02-25
SIG-12299,PROD-02129,STORE-0350,spike,-25.0,2026-08-13
SIG-12300,PROD-00622,STORE-0448,decline,51.1,2026-07-02
SIG-12301,PROD-00029,STORE-0067,seasonal,5.8,2026-01-11
SIG-12302,PROD-02086,STORE-0442,seasonal,10.3,2026-08-07
SIG-12303,PROD-02815,STORE-0195,spike,71.7,2026-03-11
SIG-12304,PROD-03927,STORE-0208,seasonal,-32.3,2026-01-12
SIG-12305,PROD-00843,STORE-0140,spike,18.0,2026-05-03
SIG-12306,PROD-03421,STORE-0362,seasonal,4.4,2026-07-16
SIG-12307,PROD-01314,STORE-0011,seasonal,-10.6,2026-08-18
SIG-12308,PROD-02535,STORE-0390,seasonal,-10.7,2026-08-01
SIG-12309,PROD-04129,STORE-0475,spike,-11.3,2026-02-20
SIG-12310,PROD-00787,STORE-0089,decline,6.9,2026-04-19
SIG-12311,PROD-01577,STORE-0390,seasonal,-28.6,2026-02-17
SIG-12312,PROD-02281,STORE-0369,decline,28.4,2026-03-19
SIG-12313,PROD-02326,STORE-0106,spike,-16.5,2026-06-08
SIG-12314,PROD-00811,STORE-0067,decline,8.0,2026-04-19
SIG-12315,PROD-04370,STORE-0118,seasonal,-29.1,2026-02-19
SIG-12316,PROD-00121,STORE-0051,decline,70.4,2026-08-11
SIG-12317,PROD-04591,STORE-0344,seasonal,75.1,2026-04-13
SIG-12318,PROD-02572,STORE-0458,seasonal,70.3,2026-01-01
SIG-12319,PROD-01786,STORE-0309,seasonal,24.9,2026-07-22
SIG-12320,PROD-03778,STORE-0349,seasonal,-20.0,2026-05-26
SIG-12321,PROD-03569,STORE-0426,spike,-31.7,2026-06-09
SIG-12322,PROD-01336,STORE-0160,spike,43.9,2026-06-06
SIG-12323,PROD-00369,STORE-0175,decline,37.2,2026-01-12
SIG-12324,PROD-01592,STORE-0215,spike,35.5,2026-03-05
SIG-12325,PROD-00762,STORE-0127,spike,5.8,2026-03-04
SIG-12326,PROD-02680,STORE-0404,decline,34.3,2026-03-18
SIG-12327,PROD-01010,STORE-0014,seasonal,32.3,2026-02-04
SIG-12328,PROD-02714,STORE-0136,seasonal,-1.9,2026-08-27
SIG-12329,PROD-00953,STORE-0185,decline,35.0,2026-04-12
SIG-12330,PROD-03412,STORE-0118,seasonal,-10.9,2026-03-01
SIG-12331,PROD-03328,STORE-0088,seasonal,68.8,2026-08-27
SIG-12332,PROD-04889,STORE-0068,decline,46.6,2026-03-25
SIG-12333,PROD-00868,STORE-0150,decline,77.1,2026-08-28
SIG-12334,PROD-00735,STORE-0215,spike,9.9,2026-04-23
SIG-12335,PROD-00239,STORE-0232,seasonal,-34.8,2026-07-03
SIG-12336,PROD-01885,STORE-0322,seasonal,61.9,2026-01-20
SIG-12337,PROD-02665,STORE-0239,seasonal,-7.4,2026-01-01
SIG-12338,PROD-00634,STORE-0420,decline,-2.2,2026-03-24
SIG-12339,PROD-03198,STORE-0437,seasonal,77.7,2026-02-10
SIG-12340,PROD-04938,STORE-0069,seasonal,23.8,2026-08-28
SIG-12341,PROD-01154,STORE-0173,spike,60.0,2026-06-19
SIG-12342,PROD-03239,STORE-0245,spike,50.3,2026-05-24
SIG-12343,PROD-04290,STORE-0469,decline,-24.1,2026-02-24
SIG-12344,PROD-04380,STORE-0211,decline,-39.2,2026-08-27
SIG-12345,PROD-03943,STORE-0360,spike,-17.8,2026-08-04
SIG-12346,PROD-01854,STORE-0267,spike,50.6,2026-02-12
SIG-12347,PROD-01185,STORE-0048,decline,-17.5,2026-01-06
SIG-12348,PROD-04841,STORE-0336,seasonal,19.5,2026-06-15
SIG-12349,PROD-02377,STORE-0197,spike,8.1,2026-03-13
SIG-12350,PROD-04490,STORE-0192,spike,59.3,2026-07-27
SIG-12351,PROD-04610,STORE-0392,seasonal,-37.0,2026-04-26
SIG-12352,PROD-04491,STORE-0232,seasonal,56.5,2026-07-28
SIG-12353,PROD-01838,STORE-0211,seasonal,-10.7,2026-06-17
SIG-12354,PROD-00799,STORE-0172,spike,36.0,2026-04-15
SIG-12355,PROD-03144,STORE-0182,spike,0.2,2026-03-14
SIG-12356,PROD-02229,STORE-0292,seasonal,5.5,2026-01-07
SIG-12357,PROD-01452,STORE-0473,spike,53.0,2026-01-02
SIG-12358,PROD-03218,STORE-0377,seasonal,29.2,2026-03-09
SIG-12359,PROD-02994,STORE-0244,spike,-13.2,2026-04-28
SIG-12360,PROD-01528,STORE-0253,spike,-25.3,2026-07-18
SIG-12361,PROD-04844,STORE-0335,spike,-0.6,2026-07-20
SIG-12362,PROD-02693,STORE-0065,spike,73.3,2026-03-11
SIG-12363,PROD-02704,STORE-0400,spike,78.3,2026-07-28
SIG-12364,PROD-03199,STORE-0338,decline,-30.9,2026-03-05
SIG-12365,PROD-03328,STORE-0473,seasonal,55.0,2026-02-02
SIG-12366,PROD-00836,STORE-0065,decline,-10.3,2026-05-01
SIG-12367,PROD-00973,STORE-0135,spike,5.8,2026-01-25
SIG-12368,PROD-00861,STORE-0490,spike,62.9,2026-04-02
SIG-12369,PROD-02918,STORE-0440,decline,37.0,2026-03-15
SIG-12370,PROD-02425,STORE-0066,decline,79.4,2026-05-02
SIG-12371,PROD-02531,STORE-0055,seasonal,-36.7,2026-03-04
SIG-12372,PROD-03459,STORE-0447,seasonal,74.1,2026-05-17
SIG-12373,PROD-01892,STORE-0379,spike,39.6,2026-05-03
SIG-12374,PROD-02367,STORE-0276,seasonal,16.9,2026-08-05
SIG-12375,PROD-02647,STORE-0470,spike,45.1,2026-01-04
SIG-12376,PROD-00068,STORE-0033,decline,69.9,2026-07-14
SIG-12377,PROD-01098,STORE-0492,decline,19.7,2026-08-08
SIG-12378,PROD-03211,STORE-0412,decline,-21.7,2026-05-17
SIG-12379,PROD-00488,STORE-0203,decline,51.7,2026-07-18
SIG-12380,PROD-01210,STORE-0450,spike,37.8,2026-06-16
SIG-12381,PROD-02920,STORE-0316,spike,34.6,2026-03-07
SIG-12382,PROD-02977,STORE-0289,decline,-12.0,2026-03-20
SIG-12383,PROD-04842,STORE-0012,decline,32.8,2026-08-18
SIG-12384,PROD-04542,STORE-0009,spike,-25.6,2026-07-24
SIG-12385,PROD-03130,STORE-0449,spike,12.7,2026-05-16
SIG-12386,PROD-01601,STORE-0180,seasonal,1.1,2026-05-12
SIG-12387,PROD-04287,STORE-0181,seasonal,-4.4,2026-06-27
SIG-12388,PROD-03399,STORE-0022,decline,51.4,2026-08-16
SIG-12389,PROD-00875,STORE-0320,spike,-34.3,2026-03-09
SIG-12390,PROD-04217,STORE-0297,spike,72.4,2026-08-11
SIG-12391,PROD-00369,STORE-0283,spike,-38.0,2026-06-17
SIG-12392,PROD-03252,STORE-0391,spike,57.6,2026-03-10
SIG-12393,PROD-01803,STORE-0335,seasonal,31.1,2026-01-21
SIG-12394,PROD-04705,STORE-0221,spike,41.6,2026-02-13
SIG-12395,PROD-04880,STORE-0310,spike,57.9,2026-07-10
SIG-12396,PROD-00466,STORE-0070,seasonal,66.6,2026-03-17
SIG-12397,PROD-04474,STORE-0462,decline,9.9,2026-04-05
SIG-12398,PROD-02743,STORE-0078,spike,-12.8,2026-04-20
SIG-12399,PROD-03712,STORE-0113,spike,39.5,2026-06-25
SIG-12400,PROD-01064,STORE-0400,seasonal,5.3,2026-07-05
SIG-12401,PROD-01626,STORE-0220,decline,27.6,2026-01-24
SIG-12402,PROD-02350,STORE-0277,seasonal,-24.2,2026-07-01
SIG-12403,PROD-00316,STORE-0294,decline,50.1,2026-04-24
SIG-12404,PROD-00195,STORE-0033,seasonal,-7.9,2026-04-26
SIG-12405,PROD-04442,STORE-0278,seasonal,-2.8,2026-07-07
SIG-12406,PROD-04758,STORE-0025,decline,-12.8,2026-02-07
SIG-12407,PROD-00226,STORE-0498,seasonal,-14.5,2026-04-20
SIG-12408,PROD-02406,STORE-0210,seasonal,-15.9,2026-01-10
SIG-12409,PROD-00784,STORE-0458,decline,70.6,2026-08-28
SIG-12410,PROD-03654,STORE-0237,decline,-0.3,2026-05-10
SIG-12411,PROD-04519,STORE-0154,spike,18.7,2026-07-09
SIG-12412,PROD-02290,STORE-0421,decline,31.9,2026-02-23
SIG-12413,PROD-01665,STORE-0156,decline,-8.2,2026-06-10
SIG-12414,PROD-01146,STORE-0421,seasonal,-16.7,2026-02-13
SIG-12415,PROD-04078,STORE-0124,seasonal,23.2,2026-01-02
SIG-12416,PROD-00345,STORE-0232,decline,-33.3,2026-02-14
SIG-12417,PROD-03075,STORE-0183,spike,42.6,2026-08-24
SIG-12418,PROD-04495,STORE-0165,decline,78.7,2026-01-28
SIG-12419,PROD-03682,STORE-0241,decline,52.6,2026-03-02
SIG-12420,PROD-00131,STORE-0110,seasonal,72.3,2026-08-02
SIG-12421,PROD-02209,STORE-0258,seasonal,70.6,2026-04-16
SIG-12422,PROD-04470,STORE-0278,seasonal,-23.6,2026-04-08
SIG-12423,PROD-01554,STORE-0153,spike,-10.7,2026-03-22
SIG-12424,PROD-04741,STORE-0275,seasonal,78.5,2026-06-09
SIG-12425,PROD-04989,STORE-0145,decline,0.9,2026-05-02
SIG-12426,PROD-02587,STORE-0209,decline,58.0,2026-06-28
SIG-12427,PROD-00223,STORE-0473,decline,66.0,2026-02-27
SIG-12428,PROD-02417,STORE-0121,seasonal,26.1,2026-06-22
SIG-12429,PROD-03858,STORE-0440,decline,76.2,2026-07-24
SIG-12430,PROD-04250,STORE-0293,seasonal,71.7,2026-08-09
SIG-12431,PROD-01744,STORE-0417,decline,62.9,2026-08-08
SIG-12432,PROD-01496,STORE-0439,spike,62.1,2026-01-04
SIG-12433,PROD-04095,STORE-0160,decline,35.3,2026-08-07
SIG-12434,PROD-00811,STORE-0256,decline,-38.4,2026-04-09
SIG-12435,PROD-00595,STORE-0347,decline,47.0,2026-04-23
SIG-12436,PROD-02891,STORE-0472,decline,37.7,2026-01-10
SIG-12437,PROD-03451,STORE-0369,spike,-27.3,2026-05-26
SIG-12438,PROD-01510,STORE-0196,spike,-25.7,2026-05-08
SIG-12439,PROD-02418,STORE-0014,spike,22.6,2026-06-11
SIG-12440,PROD-03939,STORE-0416,seasonal,-1.6,2026-05-27
SIG-12441,PROD-00290,STORE-0331,spike,22.3,2026-06-07
SIG-12442,PROD-00055,STORE-0307,decline,-35.6,2026-04-10
SIG-12443,PROD-03936,STORE-0350,decline,22.7,2026-08-11
SIG-12444,PROD-01230,STORE-0100,decline,26.1,2026-07-03
SIG-12445,PROD-03377,STORE-0214,decline,40.5,2026-06-15
SIG-12446,PROD-03302,STORE-0458,seasonal,17.2,2026-02-08
SIG-12447,PROD-01733,STORE-0270,seasonal,75.3,2026-02-19
SIG-12448,PROD-02492,STORE-0342,spike,-6.6,2026-06-04
SIG-12449,PROD-01333,STORE-0202,decline,57.4,2026-04-13
SIG-12450,PROD-03777,STORE-0380,seasonal,40.4,2026-02-05
SIG-12451,PROD-04444,STORE-0166,spike,40.3,2026-03-19
SIG-12452,PROD-00393,STORE-0386,seasonal,-16.1,2026-01-13
SIG-12453,PROD-02352,STORE-0102,seasonal,22.7,2026-07-19
SIG-12454,PROD-03122,STORE-0442,spike,24.5,2026-03-04
SIG-12455,PROD-01075,STORE-0341,decline,-12.5,2026-02-15
SIG-12456,PROD-01549,STORE-0358,seasonal,28.1,2026-03-16
SIG-12457,PROD-00931,STORE-0004,decline,75.0,2026-02-02
SIG-12458,PROD-01028,STORE-0099,decline,35.7,2026-04-17
SIG-12459,PROD-03357,STORE-0035,spike,-12.8,2026-06-05
SIG-12460,PROD-01169,STORE-0362,decline,-19.0,2026-07-07
SIG-12461,PROD-00217,STORE-0179,seasonal,61.3,2026-07-15
SIG-12462,PROD-01764,STORE-0344,spike,28.2,2026-03-25
SIG-12463,PROD-00085,STORE-0050,decline,-25.6,2026-01-19
SIG-12464,PROD-03687,STORE-0180,spike,-9.4,2026-06-23
SIG-12465,PROD-00398,STORE-0340,spike,16.0,2026-02-07
SIG-12466,PROD-00893,STORE-0463,decline,-0.0,2026-05-04
SIG-12467,PROD-04233,STORE-0254,spike,14.7,2026-08-11
SIG-12468,PROD-02178,STORE-0133,spike,76.3,2026-04-22
SIG-12469,PROD-04897,STORE-0026,spike,66.0,2026-03-04
SIG-12470,PROD-03680,STORE-0427,decline,76.9,2026-04-20
SIG-12471,PROD-04099,STORE-0417,decline,26.3,2026-05-18
SIG-12472,PROD-03333,STORE-0472,seasonal,14.6,2026-07-01
SIG-12473,PROD-04204,STORE-0048,spike,-39.0,2026-02-14
SIG-12474,PROD-03636,STORE-0131,decline,-2.0,2026-01-27
SIG-12475,PROD-00030,STORE-0093,decline,47.8,2026-02-15
SIG-12476,PROD-00646,STORE-0147,seasonal,74.9,2026-05-26
SIG-12477,PROD-01631,STORE-0429,decline,-35.1,2026-01-15
SIG-12478,PROD-02655,STORE-0092,decline,-10.4,2026-01-19
SIG-12479,PROD-02555,STORE-0012,decline,-16.7,2026-08-09
SIG-12480,PROD-01265,STORE-0095,seasonal,-20.5,2026-06-24
SIG-12481,PROD-02114,STORE-0013,seasonal,76.8,2026-07-07
SIG-12482,PROD-02696,STORE-0180,decline,60.1,2026-04-04
SIG-12483,PROD-01369,STORE-0465,seasonal,44.9,2026-04-06
SIG-12484,PROD-01525,STORE-0424,spike,20.0,2026-05-06
SIG-12485,PROD-01009,STORE-0415,seasonal,-29.0,2026-06-06
SIG-12486,PROD-03386,STORE-0259,spike,67.8,2026-08-06
SIG-12487,PROD-01201,STORE-0404,seasonal,15.4,2026-05-01
SIG-12488,PROD-02468,STORE-0101,seasonal,51.3,2026-07-28
SIG-12489,PROD-04757,STORE-0099,spike,47.6,2026-05-26
SIG-12490,PROD-00282,STORE-0336,spike,7.7,2026-03-02
SIG-12491,PROD-03119,STORE-0261,spike,2.4,2026-04-19
