inventory_id,store_id,product_id,quantity_on_hand,reorder_point
INV-56505,STORE-0287,PROD-00894,147,28
INV-56506,STORE-0055,PROD-03246,134,18
INV-56507,STORE-0167,PROD-00266,108,50
INV-56508,STORE-0184,PROD-01156,81,51
INV-56509,STORE-0092,PROD-04447,44,20
INV-56510,STORE-0397,PROD-03351,173,16
INV-56511,STORE-0329,PROD-01217,132,21
INV-56512,STORE-0025,PROD-01721,61,37
INV-56513,STORE-0277,PROD-00526,17,38
INV-56514,STORE-0190,PROD-02931,64,37
INV-56515,STORE-0035,PROD-02845,69,58
INV-56516,STORE-0067,PROD-02989,120,41
INV-56517,STORE-0284,PROD-01599,200,45
INV-56518,STORE-0159,PROD-01621,69,18
INV-56519,STORE-0432,PROD-04224,102,18
INV-56520,STORE-0187,PROD-00093,172,14
INV-56521,STORE-0350,PROD-00902,64,32
INV-56522,STORE-0302,PROD-04556,87,45
INV-56523,STORE-0493,PROD-03567,68,13
INV-56524,STORE-0237,PROD-00692,152,30
INV-56525,STORE-0008,PROD-03568,166,56
INV-56526,STORE-0006,PROD-03387,78,21
INV-56527,STORE-0240,PROD-04908,55,25
INV-56528,STORE-0150,PROD-04341,143,12
INV-56529,STORE-0193,PROD-03746,51,26
INV-56530,STORE-0069,PROD-02498,72,31
INV-56531,STORE-0127,PROD-03181,50,14
INV-56532,STORE-0410,PROD-01994,55,53
INV-56533,STORE-0292,PROD-04098,108,34
INV-56534,STORE-0377,PROD-02534,93,29
INV-56535,STORE-0272,PROD-04240,79,56
INV-56536,STORE-0448,PROD-03757,195,12
INV-56537,STORE-0145,PROD-04875,21,34
INV-56538,STORE-0441,PROD-03884,85,14
INV-56539,STORE-0382,PROD-01149,153,23
INV-56540,STORE-0400,PROD-04904,60,21
INV-56541,STORE-0364,PROD-00032,51,17
INV-56542,STORE-0210,PROD-01689,100,45
INV-56543,STORE-0135,PROD-04619,155,58
INV-56544,STORE-0009,PROD-03237,198,24
INV-56545,STORE-0411,PROD-03216,105,49
INV-56546,STORE-0438,PROD-03134,195,19
INV-56547,STORE-0319,PROD-04891,81,36
INV-56548,STORE-0374,PROD-00544,188,55
INV-56549,STORE-0149,PROD-02998,42,48
INV-56550,STORE-0083,PROD-00239,149,37
INV-56551,STORE-0191,PROD-00080,110,23
INV-56552,STORE-0348,PROD-01301,124,51
INV-56553,STORE-0476,PROD-03606,22,16
INV-56554,STORE-0231,PROD-00528,55,25
INV-56555,STORE-0317,PROD-02115,187,49
INV-56556,STORE-0117,PROD-02015,183,31
INV-56557,STORE-0306,PROD-00673,51,56
INV-56558,STORE-0091,PROD-02862,94,48
INV-56559,STORE-0190,PROD-01138,83,17
INV-56560,STORE-0398,PROD-03471,46,44
INV-56561,STORE-0339,PROD-00634,13,33
INV-56562,STORE-0483,PROD-03702,144,34
INV-56563,STORE-0479,PROD-04739,176,46
INV-56564,STORE-0313,PROD-01825,128,47
INV-56565,STORE-0174,PROD-02359,113,10
INV-56566,STORE-0456,PROD-00346,98,14
INV-56567,STORE-0371,PROD-01915,77,46
INV-56568,STORE-0146,PROD-01868,42,15
INV-56569,STORE-0060,PROD-01471,117,39
INV-56570,STORE-0006,PROD-01903,141,47
INV-56571,STORE-0275,PROD-01995,32,41
INV-56572,STORE-0001,PROD-01858,62,41
INV-56573,STORE-0235,PROD-00629,130,13
INV-56574,STORE-0051,PROD-01326,96,32
INV-56575,STORE-0236,PROD-02513,48,37
INV-56576,STORE-0197,PROD-03768,182,30
INV-56577,STORE-0306,PROD-02363,200,51
INV-56578,STORE-0180,PROD-02243,72,56
INV-56579,STORE-0397,PROD-02911,89,17
INV-56580,STORE-0345,PROD-03049,34,11
INV-56581,STORE-0417,PROD-00353,54,15
INV-56582,STORE-0387,PROD-00436,81,48
INV-56583,STORE-0222,PROD-01713,199,17
INV-56584,STORE-0046,PROD-04219,173,53
INV-56585,STORE-0266,PROD-02954,128,46
INV-56586,STORE-0482,PROD-04065,169,34
INV-56587,STORE-0176,PROD-03595,16,39
INV-56588,STORE-0451,PROD-03259,106,26
INV-56589,STORE-0412,PROD-01044,6,56
INV-56590,STORE-0434,PROD-03352,141,54
INV-56591,STORE-0034,PROD-01089,172,13
INV-56592,STORE-0426,PROD-02016,84,52
INV-56593,STORE-0130,PROD-01684,44,18
INV-56594,STORE-0124,PROD-00685,169,16
INV-56595,STORE-0282,PROD-02303,2,31
INV-56596,STORE-0190,PROD-00804,179,37
INV-56597,STORE-0043,PROD-02513,33,24
INV-56598,STORE-0334,PROD-00737,9,21
INV-56599,STORE-0186,PROD-00695,26,25
INV-56600,STORE-0222,PROD-01921,94,46
INV-56601,STORE-0255,PROD-01001,79,47
INV-56602,STORE-0134,PROD-00217,157,58
INV-56603,STORE-0072,PROD-00665,171,11
INV-56604,STORE-0318,PROD-01875,3,58
INV-56605,STORE-0458,PROD-01393,195,28
INV-56606,STORE-0409,PROD-03626,82,19
INV-56607,STORE-0436,PROD-04941,53,35
INV-56608,STORE-0321,PROD-02979,108,47
INV-56609,STORE-0020,PROD-00274,137,37
INV-56610,STORE-0487,PROD-02360,4,28
INV-56611,STORE-0207,PROD-03669,71,35
INV-56612,STORE-0199,PROD-04618,8,33
INV-56613,STORE-0054,PROD-00271,84,52
INV-56614,STORE-0110,PROD-03093,70,18
INV-56615,STORE-0032,PROD-02993,90,30
INV-56616,STORE-0440,PROD-03740,101,33
INV-56617,STORE-0028,PROD-00258,175,31
INV-56618,STORE-0437,PROD-02268,199,22
INV-56619,STORE-0038,PROD-00129,199,57
INV-56620,STORE-0055,PROD-02099,36,16
INV-56621,STORE-0288,PROD-03747,112,26
INV-56622,STORE-0092,PROD-04414,6,42
INV-56623,STORE-0243,PROD-01422,51,18
INV-56624,STORE-0226,PROD-02324,65,26
INV-56625,STORE-0088,PROD-01435,177,28
INV-56626,STORE-0025,PROD-00546,149,36
INV-56627,STORE-0258,PROD-00464,140,36
INV-56628,STORE-0118,PROD-02792,183,36
INV-56629,STORE-0217,PROD-00491,115,18
INV-56630,STORE-0235,PROD-04453,146,39
INV-56631,STORE-0370,PROD-04585,10,48
INV-56632,STORE-0248,PROD-03088,19,52
INV-56633,STORE-0275,PROD-00656,11,46
INV-56634,STORE-0179,PROD-01167,35,35
INV-56635,STORE-0480,PROD-02253,65,10
INV-56636,STORE-0064,PROD-02445,83,36
INV-56637,STORE-0338,PROD-01702,70,45
INV-56638,STORE-0211,PROD-03449,161,32
INV-56639,STORE-0496,PROD-03784,113,33
INV-56640,STORE-0263,PROD-04374,68,21
INV-56641,STORE-0050,PROD-00312,127,16
INV-56642,STORE-0422,PROD-02143,67,50
INV-56643,STORE-0099,PROD-04052,4,48
INV-56644,STORE-0269,PROD-01578,36,16
INV-56645,STORE-0497,PROD-03492,139,30
INV-56646,STORE-0008,PROD-04139,146,23
INV-56647,STORE-0111,PROD-03129,58,51
INV-56648,STORE-0119,PROD-01968,140,35
INV-56649,STORE-0441,PROD-04925,195,26
INV-56650,STORE-0380,PROD-04501,184,28
INV-56651,STORE-0129,PROD-03183,91,32
INV-56652,STORE-0359,PROD-01927,132,54
INV-56653,STORE-0182,PROD-01470,79,57
INV-56654,STORE-0044,PROD-02960,128,28
INV-56655,STORE-0144,PROD-01897,146,12
INV-56656,STORE-0078,PROD-00178,93,27
INV-56657,STORE-0402,PROD-04268,52,12
INV-56658,STORE-0246,PROD-02840,36,25
INV-56659,STORE-0116,PROD-03122,187,44
INV-56660,STORE-0312,PROD-01502,7,55
INV-56661,STORE-0498,PROD-01556,190,10
INV-56662,STORE-0474,PROD-03610,145,54
INV-56663,STORE-0040,PROD-00225,95,10
INV-56664,STORE-0490,PROD-03815,95,57
INV-56665,STORE-0054,PROD-01360,117,14
INV-56666,STORE-0320,PROD-01629,66,46
INV-56667,STORE-0283,PROD-01082,7,45
INV-56668,STORE-0166,PROD-02119,167,59
INV-56669,STORE-0471,PROD-01342,9,59
INV-56670,STORE-0460,PROD-03082,45,14
INV-56671,STORE-0422,PROD-03420,16,20
INV-56672,STORE-0093,PROD-02788,19,20
INV-56673,STORE-0329,PROD-04819,149,44
INV-56674,STORE-0424,PROD-03076,84,25
INV-56675,STORE-0143,PROD-01099,97,13
INV-56676,STORE-0435,PROD-02001,147,19
INV-56677,STORE-0008,PROD-03760,130,42
INV-56678,STORE-0300,PROD-00062,31,38
INV-56679,STORE-0339,PROD-02340,171,51
INV-56680,STORE-0464,PROD-03439,48,50
INV-56681,STORE-0340,PROD-03704,154,38
INV-56682,STORE-0241,PROD-00546,152,51
INV-56683,STORE-0251,PROD-03376,91,21
INV-56684,STORE-0063,PROD-03008,46,29
INV-56685,STORE-0362,PROD-01288,71,12
INV-56686,STORE-0149,PROD-00345,19,17
INV-56687,STORE-0444,PROD-03418,110,59
INV-56688,STORE-0063,PROD-03687,168,29
INV-56689,STORE-0384,PROD-04111,43,30
INV-56690,STORE-0484,PROD-02614,39,48
INV-56691,STORE-0454,PROD-04176,41,47
INV-56692,STORE-0485,PROD-02709,117,60
INV-56693,STORE-0033,PROD-04240,50,11
INV-56694,STORE-0021,PROD-03528,151,50
INV-56695,STORE-0187,PROD-03721,123,57
INV-56696,STORE-0378,PROD-01993,186,46
INV-56697,STORE-0248,PROD-02762,13,22
INV-56698,STORE-0109,PROD-01489,136,45
INV-56699,STORE-0030,PROD-00064,51,45
INV-56700,STORE-0258,PROD-03170,138,37
INV-56701,STORE-0427,PROD-03058,56,21
INV-56702,STORE-0319,PROD-04062,152,18
INV-56703,STORE-0148,PROD-00862,110,24
INV-56704,STORE-0422,PROD-04602,21,37
INV-56705,STORE-0458,PROD-03328,64,58
INV-56706,STORE-0221,PROD-01851,151,40
INV-56707,STORE-0079,PROD-02801,123,15
INV-56708,STORE-0025,PROD-03640,66,42
INV-56709,STORE-0090,PROD-02040,187,21
INV-56710,STORE-0420,PROD-01387,62,14
INV-56711,STORE-0065,PROD-01952,190,20
INV-56712,STORE-0184,PROD-02721,104,38
INV-56713,STORE-0326,PROD-02860,189,52
INV-56714,STORE-0050,PROD-01369,185,43
INV-56715,STORE-0319,PROD-03634,103,43
INV-56716,STORE-0484,PROD-02392,162,10
INV-56717,STORE-0134,PROD-02914,40,49
INV-56718,STORE-0214,PROD-03898,142,57
INV-56719,STORE-0292,PROD-00288,10,21
INV-56720,STORE-0461,PROD-01653,101,27
INV-56721,STORE-0424,PROD-01023,35,40
INV-56722,STORE-0091,PROD-03614,125,43
INV-56723,STORE-0190,PROD-03460,81,56
INV-56724,STORE-0138,PROD-03005,18,25
INV-56725,STORE-0045,PROD-04614,44,15
INV-56726,STORE-0443,PROD-04559,144,11
INV-56727,STORE-0134,PROD-02291,169,39
INV-56728,STORE-0179,PROD-03745,117,20
INV-56729,STORE-0386,PROD-02348,166,32
INV-56730,STORE-0059,PROD-02337,15,10
INV-56731,STORE-0461,PROD-04495,72,57
INV-56732,STORE-0384,PROD-03782,149,51
INV-56733,STORE-0395,PROD-01158,18,36
INV-56734,STORE-0181,PROD-02189,88,49
INV-56735,STORE-0255,PROD-01058,78,46
INV-56736,STORE-0497,PROD-00495,10,13
INV-56737,STORE-0363,PROD-03463,12,55
INV-56738,STORE-0404,PROD-03905,77,60
INV-56739,STORE-0335,PROD-00824,60,25
INV-56740,STORE-0070,PROD-02628,66,46
INV-56741,STORE-0273,PROD-00144,121,54
INV-56742,STORE-0488,PROD-03085,89,33
INV-56743,STORE-0087,PROD-01210,178,25
INV-56744,STORE-0238,PROD-00425,122,40
INV-56745,STORE-0091,PROD-00871,12,56
INV-56746,STORE-0148,PROD-03075,132,49
INV-56747,STORE-0143,PROD-01564,160,36
INV-56748,STORE-0260,PROD-00156,161,16
INV-56749,STORE-0401,PROD-04147,190,58
INV-56750,STORE-0095,PROD-01270,162,28
INV-56751,STORE-0233,PROD-04427,170,42
INV-56752,STORE-0205,PROD-00360,58,37
INV-56753,STORE-0234,PROD-01510,6,18
INV-56754,STORE-0118,PROD-01618,185,32
INV-56755,STORE-0444,PROD-00572,52,56
INV-56756,STORE-0473,PROD-02283,73,36
INV-56757,STORE-0297,PROD-03160,111,21
INV-56758,STORE-0390,PROD-01039,166,19
INV-56759,STORE-0161,PROD-03745,199,50
INV-56760,STORE-0187,PROD-04811,161,51
INV-56761,STORE-0348,PROD-00325,109,59
INV-56762,STORE-0063,PROD-03630,163,13
INV-56763,STORE-0411,PROD-01893,42,51
INV-56764,STORE-0143,PROD-04918,29,32
INV-56765,STORE-0036,PROD-01262,8,35
INV-56766,STORE-0219,PROD-03536,46,54
INV-56767,STORE-0298,PROD-02004,47,28
INV-56768,STORE-0198,PROD-01474,107,59
INV-56769,STORE-0431,PROD-01175,42,26
INV-56770,STORE-0495,PROD-03921,31,15
INV-56771,STORE-0005,PROD-01760,144,33
INV-56772,STORE-0159,PROD-01929,87,20
INV-56773,STORE-0301,PROD-00564,72,53
INV-56774,STORE-0315,PROD-00118,177,16
INV-56775,STORE-0447,PROD-02726,72,41
INV-56776,STORE-0001,PROD-01127,171,45
INV-56777,STORE-0154,PROD-02792,11,29
INV-56778,STORE-0183,PROD-04303,14,57
INV-56779,STORE-0139,PROD-00024,123,41
INV-56780,STORE-0049,PROD-00356,169,10
INV-56781,STORE-0011,PROD-02736,94,22
INV-56782,STORE-0222,PROD-02685,31,31
INV-56783,STORE-0297,PROD-02582,32,53
INV-56784,STORE-0018,PROD-00068,19,47
INV-56785,STORE-0203,PROD-03233,126,35
INV-56786,STORE-0103,PROD-01626,143,44
INV-56787,STORE-0369,PROD-04290,158,41
INV-56788,STORE-0078,PROD-01117,149,45
INV-56789,STORE-0002,PROD-03928,44,15
INV-56790,STORE-0337,PROD-04613,91,34
INV-56791,STORE-0130,PROD-04479,20,43
INV-56792,STORE-0094,PROD-02126,66,37
INV-56793,STORE-0025,PROD-00043,158,33
INV-56794,STORE-0153,PROD-03105,84,11
INV-56795,STORE-0293,PROD-00084,3,25
INV-56796,STORE-0044,PROD-04999,59,36
INV-56797,STORE-0207,PROD-01694,197,21
INV-56798,STORE-0382,PROD-03822,143,43
INV-56799,STORE-0422,PROD-01908,170,53
INV-56800,STORE-0432,PROD-00047,200,51
INV-56801,STORE-0129,PROD-02744,47,31
INV-56802,STORE-0325,PROD-01168,162,51
INV-56803,STORE-0476,PROD-00169,74,58
INV-56804,STORE-0261,PROD-02433,71,32
INV-56805,STORE-0223,PROD-01992,97,55
INV-56806,STORE-0377,PROD-03246,22,14
INV-56807,STORE-0474,PROD-00415,132,52
INV-56808,STORE-0172,PROD-02763,79,15
INV-56809,STORE-0026,PROD-01671,159,52
INV-56810,STORE-0224,PROD-00474,118,49
INV-56811,STORE-0291,PROD-04430,59,38
INV-56812,STORE-0409,PROD-03842,17,35
INV-56813,STORE-0050,PROD-01689,10,54
INV-56814,STORE-0332,PROD-00139,17,46
INV-56815,STORE-0196,PROD-00180,85,31
INV-56816,STORE-0059,PROD-01132,23,27
INV-56817,STORE-0219,PROD-01298,113,42
INV-56818,STORE-0090,PROD-02034,64,58
INV-56819,STORE-0295,PROD-04157,159,36
INV-56820,STORE-0323,PROD-03174,28,50
INV-56821,STORE-0072,PROD-04331,22,11
INV-56822,STORE-0335,PROD-02297,65,11
INV-56823,STORE-0440,PROD-02310,41,21
INV-56824,STORE-0483,PROD-04861,71,29
INV-56825,STORE-0311,PROD-01731,49,45
INV-56826,STORE-0282,PROD-03944,31,17
INV-56827,STORE-0247,PROD-02183,88,48
INV-56828,STORE-0454,PROD-03026,8,55
INV-56829,STORE-0223,PROD-04937,88,56
INV-56830,STORE-0212,PROD-03665,7,21
INV-56831,STORE-0100,PROD-02678,194,45
INV-56832,STORE-0147,PROD-02816,35,41
INV-56833,STORE-0145,PROD-01933,151,23
INV-56834,STORE-0336,PROD-01847,120,32
INV-56835,STORE-0005,PROD-04339,20,32
INV-56836,STORE-0253,PROD-01512,155,29
INV-56837,STORE-0409,PROD-04663,65,27
INV-56838,STORE-0113,PROD-01058,164,32
INV-56839,STORE-0238,PROD-04771,178,12
INV-56840,STORE-0474,PROD-04819,161,55
INV-56841,STORE-0331,PROD-01956,114,46
INV-56842,STORE-0495,PROD-00946,141,50
INV-56843,STORE-0055,PROD-00089,6,51
INV-56844,STORE-0097,PROD-03222,121,19
INV-56845,STORE-0105,PROD-01700,145,39
INV-56846,STORE-0256,PROD-00942,83,19
INV-56847,STORE-0457,PROD-03999,157,59
INV-56848,STORE-0490,PROD-04159,56,24
INV-56849,STORE-0201,PROD-03040,134,33
INV-56850,STORE-0267,PROD-00504,3,53
INV-56851,STORE-0464,PROD-01646,100,28
INV-56852,STORE-0090,PROD-00633,80,46
INV-56853,STORE-0278,PROD-03274,64,16
INV-56854,STORE-0045,PROD-02661,176,34
INV-56855,STORE-0244,PROD-02340,121,60
INV-56856,STORE-0244,PROD-03141,102,49
INV-56857,STORE-0206,PROD-04708,95,25
INV-56858,STORE-0336,PROD-02289,133,28
INV-56859,STORE-0387,PROD-04390,53,16
INV-56860,STORE-0396,PROD-01754,73,42
INV-56861,STORE-0278,PROD-04040,178,28
INV-56862,STORE-0312,PROD-00521,40,45
INV-56863,STORE-0170,PROD-01516,157,48
INV-56864,STORE-0435,PROD-04059,121,26
INV-56865,STORE-0470,PROD-03502,177,56
INV-56866,STORE-0023,PROD-00384,84,56
INV-56867,STORE-0103,PROD-04127,157,21
INV-56868,STORE-0080,PROD-04358,149,53
INV-56869,STORE-0175,PROD-00525,135,23
INV-56870,STORE-0466,PROD-00282,124,11
INV-56871,STORE-0161,PROD-02239,149,55
INV-56872,STORE-0395,PROD-03494,109,10
INV-56873,STORE-0266,PROD-02882,8,19
INV-56874,STORE-0180,PROD-04286,48,16
INV-56875,STORE-0214,PROD-02203,120,22
INV-56876,STORE-0356,PROD-04188,156,49
INV-56877,STORE-0106,PROD-00429,130,19
INV-56878,STORE-0423,PROD-03061,77,19
INV-56879,STORE-0360,PROD-03965,87,58
INV-56880,STORE-0036,PROD-04215,65,33
INV-56881,STORE-0337,PROD-00841,159,52
INV-56882,STORE-0419,PROD-01143,86,20
INV-56883,STORE-0339,PROD-00213,155,43
INV-56884,STORE-0496,PROD-01509,190,57
INV-56885,STORE-0003,PROD-01702,14,37
INV-56886,STORE-0192,PROD-03703,130,22
INV-56887,STORE-0004,PROD-00759,191,16
INV-56888,STORE-0036,PROD-04077,196,23
INV-56889,STORE-0093,PROD-02045,43,46
INV-56890,STORE-0475,PROD-04678,33,37
INV-56891,STORE-0320,PROD-01506,3,55
INV-56892,STORE-0450,PROD-04835,91,35
INV-56893,STORE-0030,PROD-01585,1,49
INV-56894,STORE-0329,PROD-01291,9,56
INV-56895,STORE-0154,PROD-04237,196,45
INV-56896,STORE-0364,PROD-03514,5,21
INV-56897,STORE-0395,PROD-03341,114,57
INV-56898,STORE-0130,PROD-00889,189,25
INV-56899,STORE-0490,PROD-01809,48,15
INV-56900,STORE-0180,PROD-02853,184,55
INV-56901,STORE-0027,PROD-03825,15,34
INV-56902,STORE-0153,PROD-02740,8,49
INV-56903,STORE-0405,PROD-00116,110,36
INV-56904,STORE-0106,PROD-04422,75,57
INV-56905,STORE-0304,PROD-00666,65,32
INV-56906,STORE-0276,PROD-03754,25,17
INV-56907,STORE-0144,PROD-04095,174,43
INV-56908,STORE-0451,PROD-02050,152,39
INV-56909,STORE-0173,PROD-01564,93,12
INV-56910,STORE-0186,PROD-01586,36,30
INV-56911,STORE-0268,PROD-01746,53,53
INV-56912,STORE-0326,PROD-00709,67,22
INV-56913,STORE-0341,PROD-01189,11,40
INV-56914,STORE-0247,PROD-03131,104,20
INV-56915,STORE-0463,PROD-00084,82,27
INV-56916,STORE-0313,PROD-04597,24,45
INV-56917,STORE-0224,PROD-04894,186,34
INV-56918,STORE-0454,PROD-02345,121,25
INV-56919,STORE-0242,PROD-00959,9,11
INV-56920,STORE-0181,PROD-02500,158,18
INV-56921,STORE-0155,PROD-00199,193,56
INV-56922,STORE-0209,PROD-01775,91,40
INV-56923,STORE-0152,PROD-02594,158,35
INV-56924,STORE-0444,PROD-00264,63,29
INV-56925,STORE-0262,PROD-04127,131,10
INV-56926,STORE-0127,PROD-00380,186,25
INV-56927,STORE-0303,PROD-00605,80,24
INV-56928,STORE-0378,PROD-01741,90,42
INV-56929,STORE-0077,PROD-04450,142,18
INV-56930,STORE-0427,PROD-04096,94,23
INV-56931,STORE-0077,PROD-04478,176,42
INV-56932,STORE-0487,PROD-00830,159,20
INV-56933,STORE-0328,PROD-04039,58,15
INV-56934,STORE-0305,PROD-03623,61,57
INV-56935,STORE-0200,PROD-01344,18,25
INV-56936,STORE-0006,PROD-04283,133,23
INV-56937,STORE-0327,PROD-02117,114,23
INV-56938,STORE-0014,PROD-01913,159,36
INV-56939,STORE-0275,PROD-01773,174,22
INV-56940,STORE-0013,PROD-03674,31,59
INV-56941,STORE-0202,PROD-04073,16,34
INV-56942,STORE-0339,PROD-02847,152,52
INV-56943,STORE-0425,PROD-03201,123,22
INV-56944,STORE-0330,PROD-04736,71,24
INV-56945,STORE-0261,PROD-01515,33,33
INV-56946,STORE-0488,PROD-02587,86,43
INV-56947,STORE-0229,PROD-04762,46,60
INV-56948,STORE-0490,PROD-04741,39,38
INV-56949,STORE-0131,PROD-01044,189,18
INV-56950,STORE-0099,PROD-04900,120,23
INV-56951,STORE-0412,PROD-00668,191,37
INV-56952,STORE-0495,PROD-01025,78,11
INV-56953,STORE-0222,PROD-04147,26,16
INV-56954,STORE-0167,PROD-01623,161,51
INV-56955,STORE-0484,PROD-01352,48,32
INV-56956,STORE-0430,PROD-02405,170,46
INV-56957,STORE-0154,PROD-04539,157,51
INV-56958,STORE-0040,PROD-00727,57,17
INV-56959,STORE-0212,PROD-04325,1,17
INV-56960,STORE-0486,PROD-04285,92,21
INV-56961,STORE-0071,PROD-00170,191,59
INV-56962,STORE-0218,PROD-04154,36,38
INV-56963,STORE-0301,PROD-02222,91,42
INV-56964,STORE-0359,PROD-02295,69,16
INV-56965,STORE-0206,PROD-02841,12,54
INV-56966,STORE-0371,PROD-01750,66,32
INV-56967,STORE-0418,PROD-01999,119,28
INV-56968,STORE-0041,PROD-01686,181,29
INV-56969,STORE-0258,PROD-03434,85,46
INV-56970,STORE-0340,PROD-03882,94,31
INV-56971,STORE-0320,PROD-01841,80,49
INV-56972,STORE-0387,PROD-02040,67,57
INV-56973,STORE-0026,PROD-04534,16,14
INV-56974,STORE-0453,PROD-03782,105,23
INV-56975,STORE-0356,PROD-03448,9,51
INV-56976,STORE-0343,PROD-03565,61,32
INV-56977,STORE-0187,PROD-01326,70,26
INV-56978,STORE-0313,PROD-02233,81,11
INV-56979,STORE-0410,PROD-00527,1,12
INV-56980,STORE-0332,PROD-02544,136,56
INV-56981,STORE-0342,PROD-04031,146,13
INV-56982,STORE-0290,PROD-03872,15,25
INV-56983,STORE-0467,PROD-00758,46,39
INV-56984,STORE-0181,PROD-01123,13,19
INV-56985,STORE-0402,PROD-03347,98,31
INV-56986,STORE-0305,PROD-00448,141,35
INV-56987,STORE-0115,PROD-03192,65,27
INV-56988,STORE-0112,PROD-01711,23,54
INV-56989,STORE-0272,PROD-03100,133,42
INV-56990,STORE-0362,PROD-00254,195,12
INV-56991,STORE-0286,PROD-01796,72,57
INV-56992,STORE-0267,PROD-04924,16,60
INV-56993,STORE-0007,PROD-03114,92,13
INV-56994,STORE-0408,PROD-01302,132,52
INV-56995,STORE-0024,PROD-02353,4,52
INV-56996,STORE-0341,PROD-03362,109,29
INV-56997,STORE-0461,PROD-01281,7,46
INV-56998,STORE-0109,PROD-04507,141,42
INV-56999,STORE-0008,PROD-02297,88,49
INV-57000,STORE-0177,PROD-03808,130,19
INV-57001,STORE-0417,PROD-03726,143,38
INV-57002,STORE-0120,PROD-02335,133,34
INV-57003,STORE-0202,PROD-00519,124,27
INV-57004,STORE-0326,PROD-02819,45,54
INV-57005,STORE-0283,PROD-04504,53,24
INV-57006,STORE-0406,PROD-01950,147,32
INV-57007,STORE-0058,PROD-02007,72,45
INV-57008,STORE-0429,PROD-01462,60,29
INV-57009,STORE-0136,PROD-02117,21,11
INV-57010,STORE-0209,PROD-04337,37,29
INV-57011,STORE-0327,PROD-02355,170,27
INV-57012,STORE-0209,PROD-04225,59,23
INV-57013,STORE-0382,PROD-01013,16,51
INV-57014,STORE-0196,PROD-02486,187,10
INV-57015,STORE-0155,PROD-00046,62,30
INV-57016,STORE-0358,PROD-02226,20,12
INV-57017,STORE-0406,PROD-04955,132,51
INV-57018,STORE-0103,PROD-03550,53,47
INV-57019,STORE-0155,PROD-01808,118,53
INV-57020,STORE-0214,PROD-02658,0,60
INV-57021,STORE-0218,PROD-01155,183,12
INV-57022,STORE-0388,PROD-03865,75,24
INV-57023,STORE-0252,PROD-00697,15,12
INV-57024,STORE-0470,PROD-03401,37,31
INV-57025,STORE-0147,PROD-04516,136,33
INV-57026,STORE-0366,PROD-04060,111,48
INV-57027,STORE-0077,PROD-04352,140,18
INV-57028,STORE-0098,PROD-02878,21,10
INV-57029,STORE-0282,PROD-02779,170,52
INV-57030,STORE-0201,PROD-00455,137,12
INV-57031,STORE-0189,PROD-01563,143,33
INV-57032,STORE-0308,PROD-03938,25,21
INV-57033,STORE-0216,PROD-03481,148,60
INV-57034,STORE-0284,PROD-00714,135,21
INV-57035,STORE-0382,PROD-03280,29,14
INV-57036,STORE-0464,PROD-03272,50,56
INV-57037,STORE-0150,PROD-03698,50,42
INV-57038,STORE-0258,PROD-01021,59,43
INV-57039,STORE-0222,PROD-00337,159,41
INV-57040,STORE-0452,PROD-01458,3,13
INV-57041,STORE-0077,PROD-02742,32,24
INV-57042,STORE-0370,PROD-01699,113,53
INV-57043,STORE-0126,PROD-03815,56,12
INV-57044,STORE-0347,PROD-04937,158,45
INV-57045,STORE-0283,PROD-00708,144,41
INV-57046,STORE-0379,PROD-04364,52,42
INV-57047,STORE-0199,PROD-00057,146,47
INV-57048,STORE-0247,PROD-02703,191,45
INV-57049,STORE-0059,PROD-00470,172,45
INV-57050,STORE-0309,PROD-02191,107,25
INV-57051,STORE-0214,PROD-01719,181,41
INV-57052,STORE-0240,PROD-01650,95,39
INV-57053,STORE-0363,PROD-00122,52,29
INV-57054,STORE-0277,PROD-01168,143,20
INV-57055,STORE-0209,PROD-01467,185,51
INV-57056,STORE-0027,PROD-00760,142,51
INV-57057,STORE-0087,PROD-01909,66,22
INV-57058,STORE-0367,PROD-02022,114,58
INV-57059,STORE-0173,PROD-01208,60,53
INV-57060,STORE-0482,PROD-00806,132,22
INV-57061,STORE-0454,PROD-02926,159,44
INV-57062,STORE-0323,PROD-03681,165,30
INV-57063,STORE-0272,PROD-02699,122,39
INV-57064,STORE-0207,PROD-03521,175,29
INV-57065,STORE-0018,PROD-04116,185,56
INV-57066,STORE-0424,PROD-03374,45,52
INV-57067,STORE-0321,PROD-00182,12,46
INV-57068,STORE-0365,PROD-03641,102,13
INV-57069,STORE-0111,PROD-02479,63,27
INV-57070,STORE-0178,PROD-03409,195,20
INV-57071,STORE-0386,PROD-01368,49,32
INV-57072,STORE-0151,PROD-01414,127,47
INV-57073,STORE-0395,PROD-00485,98,16
INV-57074,STORE-0065,PROD-03560,92,14
INV-57075,STORE-0491,PROD-01222,16,34
INV-57076,STORE-0085,PROD-03567,22,30
INV-57077,STORE-0022,PROD-01455,162,19
INV-57078,STORE-0303,PROD-01098,95,29
INV-57079,STORE-0120,PROD-04111,169,21
INV-57080,STORE-0481,PROD-00043,26,27
INV-57081,STORE-0213,PROD-00899,132,36
INV-57082,STORE-0227,PROD-01122,151,16
INV-57083,STORE-0142,PROD-03118,101,33
INV-57084,STORE-0098,PROD-02830,134,48
INV-57085,STORE-0055,PROD-04332,88,45
INV-57086,STORE-0127,PROD-03825,162,47
