account_id,customer_id,account_type,opened_at
ACC-06827,CUST-00240,credit_card,2024-08-18
ACC-06828,CUST-02426,checking,2024-12-07
ACC-06829,CUST-00951,credit_card,2024-06-23
ACC-06830,CUST-02775,credit_card,2024-07-28
ACC-06831,CUST-00799,checking,2024-11-02
ACC-06832,CUST-00496,savings,2024-05-11
ACC-06833,CUST-01990,checking,2024-11-13
ACC-06834,CUST-03993,checking,2024-05-10
ACC-06835,CUST-00959,credit_card,2024-11-12
ACC-06836,CUST-02497,checking,2024-06-20
ACC-06837,CUST-01418,checking,2024-01-17
ACC-06838,CUST-03622,checking,2024-09-08
ACC-06839,CUST-04657,credit_card,2024-11-14
ACC-06840,CUST-02997,savings,2024-07-02
ACC-06841,CUST-03427,credit_card,2024-02-27
ACC-06842,CUST-03654,checking,2024-04-21
ACC-06843,CUST-00155,savings,2024-05-14
ACC-06844,CUST-03402,savings,2024-09-02
ACC-06845,CUST-01597,checking,2024-03-07
ACC-06846,CUST-04683,savings,2024-10-18
ACC-06847,CUST-04395,savings,2024-01-19
ACC-06848,CUST-00555,savings,2024-11-17
ACC-06849,CUST-02760,checking,2024-04-10
ACC-06850,CUST-02756,checking,2024-05-03
ACC-06851,CUST-01481,credit_card,2024-09-18
ACC-06852,CUST-01785,savings,2024-03-18
ACC-06853,CUST-03706,checking,2024-02-27
ACC-06854,CUST-01669,checking,2024-01-14
ACC-06855,CUST-01392,savings,2024-03-02
ACC-06856,CUST-02285,credit_card,2024-02-02
ACC-06857,CUST-00676,savings,2024-05-03
ACC-06858,CUST-00129,checking,2024-05-24
ACC-06859,CUST-01411,savings,2024-08-22
ACC-06860,CUST-02230,checking,2024-11-28
ACC-06861,CUST-02195,checking,2024-01-08
ACC-06862,CUST-00539,savings,2024-07-21
ACC-06863,CUST-02097,savings,2024-07-15
ACC-06864,CUST-00148,savings,2024-01-04
ACC-06865,CUST-04935,credit_card,2024-10-20
ACC-06866,CUST-02111,savings,2024-04-28
ACC-06867,CUST-03791,checking,2024-02-22
ACC-06868,CUST-03765,credit_card,2024-03-12
ACC-06869,CUST-04666,credit_card,2024-05-07
ACC-06870,CUST-03893,credit_card,2024-08-05
ACC-06871,CUST-04460,credit_card,2024-06-13
ACC-06872,CUST-03370,checking,2024-11-12
ACC-06873,CUST-02386,savings,2024-02-05
ACC-06874,CUST-00851,checking,2024-05-24
ACC-06875,CUST-03931,credit_card,2024-04-25
ACC-06876,CUST-00723,checking,2024-11-02
ACC-06877,CUST-00588,checking,2024-05-01
ACC-06878,CUST-02335,checking,2024-03-15
ACC-06879,CUST-01896,credit_card,2024-03-09
ACC-06880,CUST-04228,credit_card,2024-04-21
ACC-06881,CUST-00949,credit_card,2024-12-15
ACC-06882,CUST-01037,savings,2024-06-12
ACC-06883,CUST-04999,credit_card,2024-02-11
ACC-06884,CUST-04074,checking,2024-02-20
ACC-06885,CUST-00705,checking,2024-04-24
ACC-06886,CUST-02796,credit_card,2024-05-17
ACC-06887,CUST-00014,checking,2024-02-21
ACC-06888,CUST-04033,savings,2024-10-24
ACC-06889,CUST-02918,savings,2024-11-28
ACC-06890,CUST-04531,credit_card,2024-05-13
ACC-06891,CUST-03602,credit_card,2024-07-07
ACC-06892,CUST-04483,credit_card,2024-02-16
ACC-06893,CUST-02269,savings,2024-10-17
ACC-06894,CUST-01431,credit_card,2024-04-04
ACC-06895,CUST-02095,credit_card,2024-04-24
ACC-06896,CUST-03694,savings,2024-10-08
ACC-06897,CUST-02233,credit_card,2024-07-09
ACC-06898,CUST-01151,credit_card,2024-11-19
ACC-06899,CUST-02789,checking,2024-08-25
ACC-06900,CUST-01145,savings,2024-03-28
ACC-06901,CUST-02478,savings,2024-03-07
ACC-06902,CUST-02703,savings,2024-06-20
ACC-06903,CUST-01104,checking,2024-07-13
ACC-06904,CUST-03182,savings,2024-07-07
ACC-06905,CUST-00458,credit_card,2024-03-16
ACC-06906,CUST-01071,credit_card,2024-07-16
ACC-06907,CUST-03354,savings,2024-06-16
ACC-06908,CUST-02488,credit_card,2024-10-22
ACC-06909,CUST-01698,checking,2024-05-03
ACC-06910,CUST-04986,credit_card,2024-05-26
ACC-06911,CUST-01878,credit_card,2024-01-16
ACC-06912,CUST-04608,checking,2024-06-26
ACC-06913,CUST-04603,credit_card,2024-11-28
ACC-06914,CUST-03376,credit_card,2024-05-25
ACC-06915,CUST-04701,checking,2024-04-20
ACC-06916,CUST-02639,credit_card,2024-06-05
ACC-06917,CUST-02490,credit_card,2024-07-12
ACC-06918,CUST-00006,savings,2024-10-03
ACC-06919,CUST-03636,savings,2024-02-24
ACC-06920,CUST-03632,credit_card,2024-12-25
ACC-06921,CUST-02979,savings,2024-10-19
ACC-06922,CUST-02967,savings,2024-11-21
ACC-06923,CUST-01610,checking,2024-05-01
ACC-06924,CUST-03679,savings,2024-11-07
ACC-06925,CUST-03902,savings,2024-09-24
ACC-06926,CUST-02937,checking,2024-03-13
ACC-06927,CUST-01458,checking,2024-11-16
ACC-06928,CUST-02885,checking,2024-01-18
ACC-06929,CUST-03552,credit_card,2024-12-18
ACC-06930,CUST-03826,credit_card,2024-03-04
ACC-06931,CUST-01762,credit_card,2024-04-01
ACC-06932,CUST-01445,checking,2024-05-13
ACC-06933,CUST-01465,credit_card,2024-08-06
ACC-06934,CUST-01723,credit_card,2024-11-19
ACC-06935,CUST-02607,checking,2024-09-19
ACC-06936,CUST-02665,savings,2024-07-09
ACC-06937,CUST-02688,checking,2024-09-13
ACC-06938,CUST-00264,checking,2024-04-17
ACC-06939,CUST-01274,savings,2024-11-08
ACC-06940,CUST-01783,checking,2024-07-23
ACC-06941,CUST-02593,checking,2024-04-01
ACC-06942,CUST-02144,credit_card,2024-11-06
ACC-06943,CUST-00976,savings,2024-05-10
ACC-06944,CUST-04292,checking,2024-02-25
ACC-06945,CUST-00502,checking,2024-12-23
ACC-06946,CUST-03482,savings,2024-02-04
ACC-06947,CUST-04668,credit_card,2024-10-04
ACC-06948,CUST-01106,credit_card,2024-01-04
ACC-06949,CUST-01491,checking,2024-10-05
ACC-06950,CUST-03518,credit_card,2024-07-03
ACC-06951,CUST-01047,savings,2024-03-04
ACC-06952,CUST-01909,savings,2024-05-18
ACC-06953,CUST-04060,savings,2024-07-18
ACC-06954,CUST-02755,credit_card,2024-08-08
ACC-06955,CUST-03574,savings,2024-11-25
ACC-06956,CUST-04503,credit_card,2024-06-26
ACC-06957,CUST-04999,checking,2024-07-15
ACC-06958,CUST-01382,credit_card,2024-12-11
ACC-06959,CUST-02284,savings,2024-10-15
ACC-06960,CUST-04887,savings,2024-01-05
ACC-06961,CUST-01286,savings,2024-02-09
ACC-06962,CUST-04352,checking,2024-10-26
ACC-06963,CUST-01575,credit_card,2024-06-02
ACC-06964,CUST-01806,checking,2024-09-02
ACC-06965,CUST-03477,savings,2024-12-16
ACC-06966,CUST-02813,credit_card,2024-05-26
ACC-06967,CUST-00076,checking,2024-03-10
ACC-06968,CUST-00535,savings,2024-09-15
ACC-06969,CUST-01717,savings,2024-04-10
ACC-06970,CUST-03966,checking,2024-07-09
ACC-06971,CUST-00666,checking,2024-10-17
ACC-06972,CUST-00364,savings,2024-12-03
ACC-06973,CUST-00155,credit_card,2024-01-16
ACC-06974,CUST-03944,savings,2024-05-11
ACC-06975,CUST-03694,credit_card,2024-12-24
ACC-06976,CUST-03570,checking,2024-08-02
ACC-06977,CUST-04624,credit_card,2024-01-17
ACC-06978,CUST-04317,credit_card,2024-09-17
ACC-06979,CUST-01293,credit_card,2024-06-17
ACC-06980,CUST-01242,credit_card,2024-06-13
ACC-06981,CUST-00665,savings,2024-01-15
ACC-06982,CUST-01721,checking,2024-12-17
ACC-06983,CUST-02885,credit_card,2024-03-14
ACC-06984,CUST-04027,checking,2024-02-12
ACC-06985,CUST-03608,savings,2024-05-07
ACC-06986,CUST-02303,credit_card,2024-08-20
ACC-06987,CUST-04660,credit_card,2024-01-07
ACC-06988,CUST-04492,savings,2024-08-21
ACC-06989,CUST-01463,savings,2024-09-11
ACC-06990,CUST-00381,savings,2024-04-28
ACC-06991,CUST-01570,checking,2024-10-05
ACC-06992,CUST-01405,checking,2024-09-12
ACC-06993,CUST-04644,savings,2024-03-14
ACC-06994,CUST-02000,credit_card,2024-11-06
ACC-06995,CUST-00219,checking,2024-03-19
ACC-06996,CUST-00203,savings,2024-12-05
ACC-06997,CUST-04678,checking,2024-01-14
ACC-06998,CUST-00146,checking,2024-02-23
ACC-06999,CUST-02318,checking,2024-10-09
ACC-07000,CUST-03880,checking,2024-02-18
ACC-07001,CUST-03006,credit_card,2024-09-11
ACC-07002,CUST-04883,credit_card,2024-04-22
ACC-07003,CUST-00744,savings,2024-05-05
ACC-07004,CUST-02173,checking,2024-08-17
ACC-07005,CUST-00818,savings,2024-07-19
ACC-07006,CUST-04322,checking,2024-07-24
ACC-07007,CUST-04219,savings,2024-08-28
ACC-07008,CUST-01609,savings,2024-01-12
ACC-07009,CUST-00960,checking,2024-07-28
ACC-07010,CUST-01785,checking,2024-01-11
ACC-07011,CUST-04211,checking,2024-09-27
ACC-07012,CUST-02082,credit_card,2024-05-26
ACC-07013,CUST-01781,credit_card,2024-03-28
ACC-07014,CUST-01137,credit_card,2024-10-11
ACC-07015,CUST-02623,checking,2024-06-14
ACC-07016,CUST-03034,credit_card,2024-12-23
ACC-07017,CUST-03895,credit_card,2024-03-03
ACC-07018,CUST-00215,checking,2024-10-20
ACC-07019,CUST-04629,credit_card,2024-05-15
ACC-07020,CUST-00892,savings,2024-07-18
ACC-07021,CUST-04003,credit_card,2024-03-13
ACC-07022,CUST-00922,credit_card,2024-12-05
ACC-07023,CUST-04008,checking,2024-05-15
ACC-07024,CUST-00763,checking,2024-12-03
ACC-07025,CUST-02353,savings,2024-05-24
ACC-07026,CUST-04495,savings,2024-02-21
ACC-07027,CUST-03951,credit_card,2024-05-26
ACC-07028,CUST-00083,savings,2024-04-08
ACC-07029,CUST-02500,checking,2024-07-01
ACC-07030,CUST-02562,credit_card,2024-05-01
ACC-07031,CUST-01495,savings,2024-06-24
ACC-07032,CUST-03022,credit_card,2024-12-02
ACC-07033,CUST-00493,credit_card,2024-10-16
ACC-07034,CUST-04674,credit_card,2024-10-22
ACC-07035,CUST-03468,checking,2024-03-03
ACC-07036,CUST-03896,savings,2024-05-14
ACC-07037,CUST-03846,savings,2024-03-06
ACC-07038,CUST-01651,credit_card,2024-10-28
ACC-07039,CUST-02338,credit_card,2024-11-01
ACC-07040,CUST-04234,credit_card,2024-08-06
ACC-07041,CUST-02372,checking,2024-07-28
ACC-07042,CUST-03671,savings,2024-10-17
ACC-07043,CUST-03516,credit_card,2024-05-15
ACC-07044,CUST-01111,checking,2024-02-13
ACC-07045,CUST-02013,savings,2024-10-10
ACC-07046,CUST-03431,savings,2024-06-27
ACC-07047,CUST-01444,checking,2024-04-26
ACC-07048,CUST-04364,checking,2024-09-27
ACC-07049,CUST-03787,credit_card,2024-12-01
ACC-07050,CUST-03438,checking,2024-05-09
ACC-07051,CUST-04861,savings,2024-01-16
ACC-07052,CUST-04941,credit_card,2024-11-09
ACC-07053,CUST-03430,checking,2024-06-12
ACC-07054,CUST-01676,checking,2024-05-25
ACC-07055,CUST-03469,savings,2024-07-23
ACC-07056,CUST-04485,credit_card,2024-04-07
ACC-07057,CUST-01154,savings,2024-10-03
ACC-07058,CUST-04530,savings,2024-12-14
ACC-07059,CUST-01262,savings,2024-01-02
ACC-07060,CUST-02367,checking,2024-09-22
ACC-07061,CUST-01078,credit_card,2024-01-22
ACC-07062,CUST-03116,credit_card,2024-07-24
ACC-07063,CUST-00545,credit_card,2024-01-08
ACC-07064,CUST-01235,credit_card,2024-07-20
ACC-07065,CUST-01705,savings,2024-08-28
ACC-07066,CUST-02583,checking,2024-08-06
ACC-07067,CUST-04649,checking,2024-12-22
ACC-07068,CUST-03720,checking,2024-02-08
ACC-07069,CUST-01264,credit_card,2024-10-19
ACC-07070,CUST-03765,savings,2024-05-18
ACC-07071,CUST-01839,checking,2024-10-12
ACC-07072,CUST-03806,savings,2024-10-26
ACC-07073,CUST-03980,savings,2024-12-11
ACC-07074,CUST-03118,savings,2024-05-22
ACC-07075,CUST-03932,credit_card,2024-07-01
ACC-07076,CUST-00713,credit_card,2024-01-12
ACC-07077,CUST-03069,credit_card,2024-12-12
ACC-07078,CUST-01200,savings,2024-06-12
ACC-07079,CUST-01998,savings,2024-03-15
ACC-07080,CUST-00718,savings,2024-05-17
ACC-07081,CUST-03021,credit_card,2024-04-02
ACC-07082,CUST-00089,savings,2024-01-22
ACC-07083,CUST-02517,credit_card,2024-01-21
ACC-07084,CUST-02130,savings,2024-10-27
ACC-07085,CUST-02493,savings,2024-10-06
ACC-07086,CUST-02442,credit_card,2024-01-05
ACC-07087,CUST-01717,checking,2024-02-20
ACC-07088,CUST-00693,checking,2024-10-13
ACC-07089,CUST-04123,savings,2024-08-09
ACC-07090,CUST-01577,savings,2024-12-26
ACC-07091,CUST-02780,credit_card,2024-03-15
ACC-07092,CUST-04417,savings,2024-04-15
ACC-07093,CUST-01836,checking,2024-07-06
ACC-07094,CUST-01163,savings,2024-02-12
ACC-07095,CUST-04595,credit_card,2024-07-27
ACC-07096,CUST-00679,savings,2024-07-26
ACC-07097,CUST-04751,checking,2024-03-10
ACC-07098,CUST-00425,credit_card,2024-12-17
ACC-07099,CUST-01916,credit_card,2024-07-06
ACC-07100,CUST-04582,savings,2024-10-26
ACC-07101,CUST-03407,savings,2024-02-09
ACC-07102,CUST-00078,credit_card,2024-09-04
ACC-07103,CUST-01105,savings,2024-11-15
ACC-07104,CUST-00438,checking,2024-11-02
ACC-07105,CUST-04394,checking,2024-02-12
ACC-07106,CUST-03136,savings,2024-02-01
ACC-07107,CUST-01161,checking,2024-05-19
ACC-07108,CUST-01246,credit_card,2024-07-28
ACC-07109,CUST-01569,checking,2024-11-15
ACC-07110,CUST-03803,checking,2024-05-19
ACC-07111,CUST-00339,checking,2024-07-28
ACC-07112,CUST-01717,checking,2024-11-04
ACC-07113,CUST-04730,savings,2024-08-09
ACC-07114,CUST-00503,checking,2024-10-11
ACC-07115,CUST-03005,credit_card,2024-03-24
ACC-07116,CUST-02115,savings,2024-05-20
ACC-07117,CUST-03615,credit_card,2024-08-01
ACC-07118,CUST-00855,checking,2024-05-23
ACC-07119,CUST-00412,checking,2024-01-18
ACC-07120,CUST-04138,credit_card,2024-03-27
ACC-07121,CUST-04744,credit_card,2024-12-22
ACC-07122,CUST-02332,savings,2024-06-04
ACC-07123,CUST-02578,checking,2024-05-09
ACC-07124,CUST-04897,checking,2024-04-14
ACC-07125,CUST-01595,credit_card,2024-10-27
ACC-07126,CUST-01381,savings,2024-09-22
ACC-07127,CUST-00316,checking,2024-06-18
ACC-07128,CUST-01486,credit_card,2024-10-24
ACC-07129,CUST-04199,credit_card,2024-08-17
ACC-07130,CUST-04962,savings,2024-11-17
ACC-07131,CUST-02183,savings,2024-04-04
ACC-07132,CUST-00065,savings,2024-05-12
ACC-07133,CUST-04686,credit_card,2024-08-05
ACC-07134,CUST-03732,checking,2024-08-07
ACC-07135,CUST-03525,credit_card,2024-08-25
ACC-07136,CUST-00608,credit_card,2024-09-21
ACC-07137,CUST-04462,checking,2024-08-10
ACC-07138,CUST-02681,credit_card,2024-04-09
ACC-07139,CUST-03570,credit_card,2024-03-11
ACC-07140,CUST-02797,savings,2024-03-01
ACC-07141,CUST-03959,credit_card,2024-12-01
ACC-07142,CUST-00816,savings,2024-10-16
ACC-07143,CUST-02644,checking,2024-11-18
ACC-07144,CUST-03659,checking,2024-10-23
ACC-07145,CUST-03913,checking,2024-10-26
ACC-07146,CUST-01858,credit_card,2024-04-03
ACC-07147,CUST-03251,savings,2024-02-23
ACC-07148,CUST-01464,credit_card,2024-11-17
ACC-07149,CUST-04872,savings,2024-02-09
ACC-07150,CUST-04156,savings,2024-10-05
ACC-07151,CUST-02212,savings,2024-06-24
ACC-07152,CUST-04379,savings,2024-01-08
ACC-07153,CUST-04150,checking,2024-03-11
ACC-07154,CUST-03471,savings,2024-03-07
ACC-07155,CUST-02692,checking,2024-08-12
ACC-07156,CUST-01522,savings,2024-05-04
ACC-07157,CUST-00638,credit_card,2024-10-07
ACC-07158,CUST-00612,checking,2024-07-18
ACC-07159,CUST-03886,credit_card,2024-12-07
ACC-07160,CUST-04432,savings,2024-09-18
ACC-07161,CUST-01771,checking,2024-07-01
ACC-07162,CUST-00729,credit_card,2024-12-27
ACC-07163,CUST-04847,checking,2024-11-05
ACC-07164,CUST-00852,credit_card,2024-07-05
ACC-07165,CUST-01796,credit_card,2024-07-16
ACC-07166,CUST-03497,checking,2024-02-28
ACC-07167,CUST-03448,checking,2024-10-20
ACC-07168,CUST-02783,credit_card,2024-06-11
ACC-07169,CUST-03041,savings,2024-11-19
ACC-07170,CUST-00810,savings,2024-09-20
ACC-07171,CUST-03339,savings,2024-04-09
ACC-07172,CUST-04664,checking,2024-09-28
ACC-07173,CUST-03607,checking,2024-07-11
ACC-07174,CUST-04809,checking,2024-04-25
ACC-07175,CUST-01450,checking,2024-04-14
ACC-07176,CUST-02423,savings,2024-08-07
ACC-07177,CUST-03745,credit_card,2024-09-25
ACC-07178,CUST-02842,savings,2024-08-22
ACC-07179,CUST-01849,credit_card,2024-05-27
ACC-07180,CUST-01306,savings,2024-08-25
ACC-07181,CUST-02418,savings,2024-01-01
ACC-07182,CUST-01240,checking,2024-02-28
ACC-07183,CUST-04487,checking,2024-12-26
ACC-07184,CUST-02536,credit_card,2024-03-10
ACC-07185,CUST-01223,checking,2024-05-23
ACC-07186,CUST-02725,credit_card,2024-08-23
ACC-07187,CUST-01503,checking,2024-05-02
ACC-07188,CUST-00295,savings,2024-12-27
ACC-07189,CUST-00765,credit_card,2024-10-01
ACC-07190,CUST-03292,credit_card,2024-02-11
ACC-07191,CUST-04639,credit_card,2024-05-19
ACC-07192,CUST-04829,credit_card,2024-06-16
ACC-07193,CUST-02561,credit_card,2024-06-17
ACC-07194,CUST-03774,checking,2024-03-15
ACC-07195,CUST-04735,credit_card,2024-06-26
ACC-07196,CUST-04350,checking,2024-06-03
ACC-07197,CUST-03476,credit_card,2024-09-27
ACC-07198,CUST-01415,savings,2024-08-15
ACC-07199,CUST-03252,savings,2024-08-08
ACC-07200,CUST-01481,savings,2024-04-20
ACC-07201,CUST-00989,savings,2024-03-12
ACC-07202,CUST-03777,credit_card,2024-01-23
ACC-07203,CUST-02736,credit_card,2024-06-25
ACC-07204,CUST-03139,credit_card,2024-02-12
ACC-07205,CUST-01146,checking,2024-11-09
ACC-07206,CUST-04379,credit_card,2024-03-10
ACC-07207,CUST-00425,checking,2024-04-15
ACC-07208,CUST-04300,savings,2024-04-22
ACC-07209,CUST-04232,savings,2024-01-12
ACC-07210,CUST-03181,savings,2024-11-06
ACC-07211,CUST-04940,credit_card,2024-07-10
ACC-07212,CUST-00728,savings,2024-01-28
ACC-07213,CUST-02090,savings,2024-12-14
ACC-07214,CUST-00154,checking,2024-11-10
ACC-07215,CUST-02644,checking,2024-08-04
ACC-07216,CUST-02779,credit_card,2024-02-02
ACC-07217,CUST-00695,checking,2024-04-21
ACC-07218,CUST-02283,checking,2024-02-12
ACC-07219,CUST-02576,credit_card,2024-01-15
ACC-07220,CUST-00568,savings,2024-03-02
ACC-07221,CUST-02472,checking,2024-10-15
ACC-07222,CUST-04489,checking,2024-03-23
ACC-07223,CUST-04590,checking,2024-06-06
ACC-07224,CUST-03369,credit_card,2024-01-04
ACC-07225,CUST-02669,savings,2024-05-18
ACC-07226,CUST-03984,credit_card,2024-02-20
ACC-07227,CUST-03058,credit_card,2024-12-26
ACC-07228,CUST-02506,checking,2024-05-19
ACC-07229,CUST-04278,savings,2024-05-12
ACC-07230,CUST-04584,savings,2024-10-22
ACC-07231,CUST-04864,savings,2024-07-28
ACC-07232,CUST-04283,credit_card,2024-01-23
ACC-07233,CUST-00398,savings,2024-07-26
ACC-07234,CUST-02797,checking,2024-10-06
ACC-07235,CUST-03073,credit_card,2024-01-27
ACC-07236,CUST-00038,credit_card,2024-10-28
ACC-07237,CUST-04853,checking,2024-12-05
ACC-07238,CUST-03877,savings,2024-02-28
ACC-07239,CUST-01386,savings,2024-02-03
ACC-07240,CUST-03037,checking,2024-08-18
ACC-07241,CUST-01477,credit_card,2024-02-10
ACC-07242,CUST-04012,credit_card,2024-11-13
ACC-07243,CUST-01071,checking,2024-05-14
ACC-07244,CUST-02672,savings,2024-06-12
ACC-07245,CUST-01321,checking,2024-12-22
ACC-07246,CUST-01681,savings,2024-05-11
ACC-07247,CUST-02568,checking,2024-12-16
ACC-07248,CUST-04961,checking,2024-04-06
ACC-07249,CUST-01415,credit_card,2024-02-08
ACC-07250,CUST-02389,credit_card,2024-03-14
ACC-07251,CUST-03987,credit_card,2024-12-20
ACC-07252,CUST-00016,checking,2024-04-19
ACC-07253,CUST-02866,credit_card,2024-11-21
ACC-07254,CUST-02172,credit_card,2024-09-06
ACC-07255,CUST-00520,checking,2024-05-08
ACC-07256,CUST-01971,checking,2024-10-21
ACC-07257,CUST-03436,checking,2024-11-04
ACC-07258,CUST-02140,savings,2024-05-20
ACC-07259,CUST-04023,credit_card,2024-06-05
ACC-07260,CUST-02074,checking,2024-11-28
ACC-07261,CUST-01352,credit_card,2024-11-11
ACC-07262,CUST-04855,credit_card,2024-05-10
ACC-07263,CUST-00141,savings,2024-09-07
ACC-07264,CUST-03660,checking,2024-06-09
ACC-07265,CUST-02932,savings,2024-06-24
ACC-07266,CUST-00337,checking,2024-04-02
ACC-07267,CUST-00233,credit_card,2024-01-27
ACC-07268,CUST-01213,savings,2024-07-12
ACC-07269,CUST-03152,savings,2024-10-25
ACC-07270,CUST-02913,savings,2024-08-10
ACC-07271,CUST-04794,savings,2024-04-08
ACC-07272,CUST-03488,credit_card,2024-03-01
ACC-07273,CUST-01654,savings,2024-01-19
ACC-07274,CUST-04036,credit_card,2024-02-12
ACC-07275,CUST-02599,credit_card,2024-05-02
ACC-07276,CUST-01658,credit_card,2024-05-01
ACC-07277,CUST-03308,checking,2024-12-18
ACC-07278,CUST-00255,checking,2024-12-17
ACC-07279,CUST-03945,credit_card,2024-06-27
ACC-07280,CUST-00942,savings,2024-09-12
ACC-07281,CUST-02294,credit_card,2024-07-05
ACC-07282,CUST-00169,credit_card,2024-06-01
ACC-07283,CUST-03427,savings,2024-03-02
ACC-07284,CUST-01715,savings,2024-11-04
ACC-07285,CUST-03726,credit_card,2024-01-21
ACC-07286,CUST-02081,savings,2024-11-13
ACC-07287,CUST-01425,checking,2024-03-08
ACC-07288,CUST-00485,checking,2024-10-28
ACC-07289,CUST-00753,savings,2024-04-05
ACC-07290,CUST-03359,checking,2024-10-03
ACC-07291,CUST-00302,credit_card,2024-12-02
ACC-07292,CUST-03465,credit_card,2024-01-11
ACC-07293,CUST-04913,credit_card,2024-01-05
ACC-07294,CUST-01240,savings,2024-07-27
ACC-07295,CUST-03305,credit_card,2024-04-28
ACC-07296,CUST-01704,checking,2024-04-21
ACC-07297,CUST-04390,savings,2024-10-18
ACC-07298,CUST-00497,savings,2024-05-06
ACC-07299,CUST-00830,credit_card,2024-02-18
ACC-07300,CUST-00482,credit_card,2024-05-12
ACC-07301,CUST-03333,checking,2024-12-05
ACC-07302,CUST-04897,credit_card,2024-08-26
ACC-07303,CUST-03342,checking,2024-07-02
ACC-07304,CUST-02518,savings,2024-05-07
ACC-07305,CUST-00139,savings,2024-06-15
ACC-07306,CUST-03490,checking,2024-12-09
ACC-07307,CUST-04914,savings,2024-05-04
ACC-07308,CUST-01592,credit_card,2024-08-10
ACC-07309,CUST-02860,credit_card,2024-02-01
ACC-07310,CUST-01767,checking,2024-09-24
ACC-07311,CUST-01461,checking,2024-06-02
ACC-07312,CUST-00878,checking,2024-11-04
ACC-07313,CUST-02690,credit_card,2024-08-10
ACC-07314,CUST-04844,checking,2024-02-03
ACC-07315,CUST-01649,savings,2024-09-22
ACC-07316,CUST-02826,savings,2024-11-23
ACC-07317,CUST-04971,checking,2024-05-20
ACC-07318,CUST-00862,credit_card,2024-08-07
ACC-07319,CUST-02909,savings,2024-09-15
ACC-07320,CUST-04127,savings,2024-03-17
ACC-07321,CUST-02773,credit_card,2024-11-17
ACC-07322,CUST-04391,savings,2024-07-18
ACC-07323,CUST-00777,checking,2024-04-21
ACC-07324,CUST-02050,savings,2024-02-02
ACC-07325,CUST-02215,credit_card,2024-09-08
ACC-07326,CUST-04422,checking,2024-06-14
ACC-07327,CUST-00855,credit_card,2024-12-09
ACC-07328,CUST-02035,credit_card,2024-11-13
ACC-07329,CUST-04390,credit_card,2024-02-27
ACC-07330,CUST-02576,checking,2024-02-02
ACC-07331,CUST-03725,checking,2024-02-26
ACC-07332,CUST-01391,credit_card,2024-05-03
ACC-07333,CUST-01610,checking,2024-10-01
ACC-07334,CUST-03037,checking,2024-04-04
ACC-07335,CUST-04679,checking,2024-05-05
ACC-07336,CUST-04814,savings,2024-10-09
ACC-07337,CUST-00631,checking,2024-04-24
ACC-07338,CUST-02234,credit_card,2024-08-22
ACC-07339,CUST-04211,checking,2024-07-23
