case_id,transaction_id,account_id,status,risk_score,opened_at
FC-02635,TXN-002405,ACC-04649,confirmed_fraud,0.63,2026-08-05
FC-02636,TXN-032965,ACC-03100,open,0.43,2026-08-25
FC-02637,TXN-036351,ACC-03195,confirmed_fraud,0.8,2026-01-19
FC-02638,TXN-034680,ACC-05120,investigating,0.67,2026-05-11
FC-02639,TXN-001858,ACC-07189,open,0.5,2026-06-07
FC-02640,TXN-013953,ACC-00823,investigating,0.58,2026-04-05
FC-02641,TXN-037435,ACC-06914,investigating,0.66,2026-02-15
FC-02642,TXN-017425,ACC-02642,investigating,0.87,2026-07-23
FC-02643,TXN-049467,ACC-03705,closed_no_fraud,0.77,2026-04-28
FC-02644,TXN-010378,ACC-01038,open,0.75,2026-01-11
FC-02645,TXN-049771,ACC-01088,closed_no_fraud,0.82,2026-04-23
FC-02646,TXN-031057,ACC-06035,open,0.49,2026-03-28
FC-02647,TXN-018386,ACC-06482,open,0.56,2026-07-22
FC-02648,TXN-021886,ACC-03746,confirmed_fraud,0.96,2026-04-13
FC-02649,TXN-032767,ACC-00149,investigating,0.68,2026-02-12
FC-02650,TXN-000746,ACC-04693,open,0.86,2026-05-27
FC-02651,TXN-023324,ACC-06357,confirmed_fraud,0.44,2026-08-28
FC-02652,TXN-013506,ACC-03567,confirmed_fraud,0.92,2026-02-03
FC-02653,TXN-014894,ACC-02866,open,0.59,2026-02-02
FC-02654,TXN-010923,ACC-02721,confirmed_fraud,0.72,2026-02-08
FC-02655,TXN-017885,ACC-02068,confirmed_fraud,0.87,2026-04-22
FC-02656,TXN-049063,ACC-03386,closed_no_fraud,0.49,2026-03-09
FC-02657,TXN-042045,ACC-02880,open,0.66,2026-03-17
FC-02658,TXN-026790,ACC-02911,confirmed_fraud,0.83,2026-01-17
FC-02659,TXN-048459,ACC-06503,closed_no_fraud,0.53,2026-05-03
FC-02660,TXN-034523,ACC-07044,closed_no_fraud,0.44,2026-08-13
FC-02661,TXN-034913,ACC-01900,closed_no_fraud,0.58,2026-04-09
FC-02662,TXN-014253,ACC-03291,closed_no_fraud,0.67,2026-03-09
FC-02663,TXN-031485,ACC-06633,confirmed_fraud,0.41,2026-02-08
FC-02664,TXN-049898,ACC-06311,confirmed_fraud,0.87,2026-06-23
FC-02665,TXN-007451,ACC-05492,closed_no_fraud,0.66,2026-04-15
FC-02666,TXN-013011,ACC-05688,closed_no_fraud,0.85,2026-04-28
FC-02667,TXN-027797,ACC-01917,investigating,0.82,2026-07-05
FC-02668,TXN-049176,ACC-00930,closed_no_fraud,0.58,2026-01-07
FC-02669,TXN-024096,ACC-01831,confirmed_fraud,0.63,2026-07-24
FC-02670,TXN-019180,ACC-05858,open,0.46,2026-06-03
FC-02671,TXN-023813,ACC-04145,investigating,0.42,2026-05-13
FC-02672,TXN-044224,ACC-00515,investigating,0.95,2026-08-28
FC-02673,TXN-026940,ACC-04358,open,0.48,2026-03-14
FC-02674,TXN-017034,ACC-00309,confirmed_fraud,0.61,2026-04-14
FC-02675,TXN-020462,ACC-01662,open,0.75,2026-08-28
FC-02676,TXN-001074,ACC-02996,investigating,0.69,2026-05-23
FC-02677,TXN-039680,ACC-04309,open,0.92,2026-08-13
FC-02678,TXN-017222,ACC-02933,closed_no_fraud,0.77,2026-02-21
FC-02679,TXN-010752,ACC-06983,open,0.56,2026-02-28
FC-02680,TXN-035146,ACC-05879,investigating,0.77,2026-03-10
FC-02681,TXN-048664,ACC-00413,confirmed_fraud,0.56,2026-02-01
FC-02682,TXN-019246,ACC-06586,investigating,0.89,2026-05-24
FC-02683,TXN-020491,ACC-05464,confirmed_fraud,0.51,2026-07-10
FC-02684,TXN-023785,ACC-03178,confirmed_fraud,0.85,2026-02-09
FC-02685,TXN-029133,ACC-01481,confirmed_fraud,0.82,2026-08-26
FC-02686,TXN-044191,ACC-05274,investigating,0.47,2026-01-24
FC-02687,TXN-027048,ACC-07102,investigating,0.86,2026-06-25
FC-02688,TXN-028328,ACC-05405,open,0.72,2026-02-06
FC-02689,TXN-046557,ACC-01871,closed_no_fraud,0.91,2026-08-25
FC-02690,TXN-020642,ACC-01452,confirmed_fraud,0.48,2026-08-21
FC-02691,TXN-023062,ACC-03609,confirmed_fraud,0.82,2026-02-20
FC-02692,TXN-042596,ACC-06208,open,0.68,2026-03-11
FC-02693,TXN-025807,ACC-06071,confirmed_fraud,0.55,2026-04-15
FC-02694,TXN-049905,ACC-03397,investigating,0.93,2026-07-07
FC-02695,TXN-046615,ACC-04025,closed_no_fraud,0.6,2026-02-12
FC-02696,TXN-016656,ACC-01457,closed_no_fraud,0.51,2026-07-22
FC-02697,TXN-043798,ACC-02236,investigating,0.95,2026-01-19
FC-02698,TXN-012200,ACC-01791,closed_no_fraud,0.77,2026-07-13
FC-02699,TXN-042382,ACC-05512,investigating,0.89,2026-03-09
FC-02700,TXN-024959,ACC-03241,open,0.56,2026-03-05
FC-02701,TXN-029051,ACC-06242,open,0.7,2026-08-01
FC-02702,TXN-028809,ACC-03810,investigating,0.52,2026-08-26
FC-02703,TXN-021299,ACC-06730,confirmed_fraud,0.73,2026-03-02
FC-02704,TXN-047252,ACC-04438,confirmed_fraud,0.74,2026-01-07
FC-02705,TXN-041250,ACC-03287,investigating,0.71,2026-01-17
FC-02706,TXN-018039,ACC-03030,investigating,0.69,2026-03-15
FC-02707,TXN-028251,ACC-07285,investigating,0.91,2026-01-17
FC-02708,TXN-037596,ACC-04415,confirmed_fraud,0.86,2026-06-08
FC-02709,TXN-004161,ACC-01954,confirmed_fraud,0.94,2026-07-12
FC-02710,TXN-021402,ACC-04968,closed_no_fraud,0.6,2026-08-28
FC-02711,TXN-011665,ACC-01527,closed_no_fraud,0.77,2026-04-24
FC-02712,TXN-011855,ACC-03928,investigating,0.96,2026-06-04
FC-02713,TXN-018667,ACC-05444,investigating,0.67,2026-07-02
FC-02714,TXN-013267,ACC-01599,confirmed_fraud,0.53,2026-04-16
FC-02715,TXN-037581,ACC-05658,closed_no_fraud,0.71,2026-05-21
FC-02716,TXN-014148,ACC-03628,open,0.57,2026-01-16
FC-02717,TXN-047090,ACC-07045,confirmed_fraud,0.91,2026-08-04
FC-02718,TXN-032738,ACC-06816,confirmed_fraud,0.56,2026-02-16
FC-02719,TXN-049362,ACC-01645,confirmed_fraud,0.87,2026-06-05
FC-02720,TXN-036585,ACC-05016,closed_no_fraud,0.68,2026-01-21
FC-02721,TXN-048833,ACC-03121,open,0.46,2026-07-16
FC-02722,TXN-042069,ACC-04495,confirmed_fraud,0.44,2026-07-25
FC-02723,TXN-007685,ACC-04215,open,0.73,2026-02-26
FC-02724,TXN-023857,ACC-05288,open,0.84,2026-01-20
FC-02725,TXN-039870,ACC-04075,investigating,0.47,2026-07-25
FC-02726,TXN-045477,ACC-05672,closed_no_fraud,0.69,2026-03-26
FC-02727,TXN-025234,ACC-02098,investigating,0.87,2026-06-28
FC-02728,TXN-018497,ACC-07472,open,0.98,2026-01-27
FC-02729,TXN-018485,ACC-00092,open,0.63,2026-02-18
FC-02730,TXN-037438,ACC-05764,confirmed_fraud,0.84,2026-07-08
FC-02731,TXN-049041,ACC-01893,investigating,0.88,2026-05-18
FC-02732,TXN-025102,ACC-01019,confirmed_fraud,0.92,2026-01-07
FC-02733,TXN-049854,ACC-03918,confirmed_fraud,0.73,2026-07-02
FC-02734,TXN-026145,ACC-05774,open,0.8,2026-08-14
FC-02735,TXN-047825,ACC-05822,investigating,0.56,2026-07-13
FC-02736,TXN-002210,ACC-00852,confirmed_fraud,0.63,2026-06-02
FC-02737,TXN-031142,ACC-00527,investigating,0.92,2026-08-23
FC-02738,TXN-015849,ACC-00881,closed_no_fraud,0.95,2026-01-10
FC-02739,TXN-029005,ACC-04462,open,0.96,2026-01-18
FC-02740,TXN-046286,ACC-00899,confirmed_fraud,0.69,2026-04-14
FC-02741,TXN-025563,ACC-05749,investigating,0.55,2026-07-10
FC-02742,TXN-037104,ACC-00620,open,0.51,2026-05-06
FC-02743,TXN-034962,ACC-01378,investigating,0.44,2026-02-24
FC-02744,TXN-013933,ACC-00863,investigating,0.89,2026-02-25
FC-02745,TXN-035396,ACC-04128,investigating,0.46,2026-07-19
FC-02746,TXN-010876,ACC-02796,investigating,0.54,2026-05-21
FC-02747,TXN-009405,ACC-00130,investigating,0.53,2026-07-13
FC-02748,TXN-014160,ACC-06684,open,0.86,2026-06-13
FC-02749,TXN-044859,ACC-04754,investigating,0.42,2026-04-16
FC-02750,TXN-039039,ACC-01142,confirmed_fraud,0.47,2026-05-08
FC-02751,TXN-006312,ACC-03764,closed_no_fraud,0.79,2026-01-10
FC-02752,TXN-011412,ACC-04446,confirmed_fraud,0.82,2026-06-23
FC-02753,TXN-027704,ACC-06247,closed_no_fraud,0.57,2026-06-25
FC-02754,TXN-035703,ACC-05939,investigating,0.91,2026-04-15
FC-02755,TXN-019172,ACC-03936,investigating,0.98,2026-05-06
FC-02756,TXN-044356,ACC-06084,investigating,0.64,2026-04-20
FC-02757,TXN-017437,ACC-02857,investigating,0.64,2026-08-02
FC-02758,TXN-025936,ACC-03166,confirmed_fraud,0.97,2026-01-22
FC-02759,TXN-029445,ACC-00599,open,0.78,2026-05-25
FC-02760,TXN-011095,ACC-06337,confirmed_fraud,0.72,2026-01-16
FC-02761,TXN-046552,ACC-01499,investigating,0.48,2026-03-17
FC-02762,TXN-015723,ACC-00652,investigating,0.69,2026-04-08
FC-02763,TXN-033043,ACC-03465,investigating,0.89,2026-03-15
FC-02764,TXN-018185,ACC-00666,open,0.96,2026-07-07
FC-02765,TXN-032188,ACC-04210,open,0.95,2026-02-08
FC-02766,TXN-026624,ACC-06481,investigating,0.98,2026-06-28
FC-02767,TXN-020258,ACC-05588,investigating,0.91,2026-02-24
FC-02768,TXN-008655,ACC-07303,open,0.76,2026-02-23
FC-02769,TXN-029257,ACC-00631,confirmed_fraud,0.94,2026-01-20
FC-02770,TXN-043986,ACC-04019,open,0.56,2026-02-06
FC-02771,TXN-037809,ACC-03840,confirmed_fraud,0.69,2026-01-26
FC-02772,TXN-020179,ACC-04056,closed_no_fraud,0.65,2026-07-27
FC-02773,TXN-037385,ACC-03310,closed_no_fraud,0.95,2026-03-01
FC-02774,TXN-035006,ACC-03543,confirmed_fraud,0.51,2026-06-11
FC-02775,TXN-039216,ACC-03812,closed_no_fraud,0.9,2026-07-16
FC-02776,TXN-032882,ACC-05953,closed_no_fraud,0.64,2026-08-02
FC-02777,TXN-011659,ACC-01828,closed_no_fraud,0.7,2026-02-02
FC-02778,TXN-006275,ACC-07129,closed_no_fraud,0.96,2026-05-26
FC-02779,TXN-026815,ACC-04048,open,0.7,2026-05-27
FC-02780,TXN-022373,ACC-03650,investigating,0.66,2026-02-20
FC-02781,TXN-007044,ACC-06417,closed_no_fraud,0.94,2026-02-02
FC-02782,TXN-000579,ACC-04878,confirmed_fraud,0.73,2026-08-19
FC-02783,TXN-037695,ACC-04021,investigating,0.61,2026-02-23
FC-02784,TXN-023281,ACC-03200,open,0.97,2026-08-05
FC-02785,TXN-047652,ACC-05101,investigating,0.88,2026-05-23
FC-02786,TXN-048225,ACC-05168,closed_no_fraud,0.44,2026-01-17
FC-02787,TXN-032900,ACC-03321,open,0.57,2026-08-27
FC-02788,TXN-040577,ACC-00514,confirmed_fraud,0.79,2026-02-13
FC-02789,TXN-012112,ACC-04364,investigating,0.53,2026-06-12
FC-02790,TXN-036135,ACC-00798,investigating,0.69,2026-01-03
FC-02791,TXN-032318,ACC-03498,investigating,0.49,2026-03-03
FC-02792,TXN-015919,ACC-01646,closed_no_fraud,0.59,2026-03-22
FC-02793,TXN-019697,ACC-06638,closed_no_fraud,0.6,2026-01-21
FC-02794,TXN-034563,ACC-06758,investigating,0.76,2026-05-13
FC-02795,TXN-018132,ACC-01586,confirmed_fraud,0.8,2026-08-12
FC-02796,TXN-036799,ACC-07152,open,0.9,2026-01-01
FC-02797,TXN-008373,ACC-02496,confirmed_fraud,0.48,2026-01-19
FC-02798,TXN-024758,ACC-02910,closed_no_fraud,0.62,2026-08-13
FC-02799,TXN-000518,ACC-04652,closed_no_fraud,0.72,2026-06-02
FC-02800,TXN-045916,ACC-02965,confirmed_fraud,0.68,2026-07-01
FC-02801,TXN-015936,ACC-05435,open,0.94,2026-03-20
FC-02802,TXN-049720,ACC-07113,investigating,0.95,2026-08-27
FC-02803,TXN-023744,ACC-05713,closed_no_fraud,0.58,2026-07-18
FC-02804,TXN-008691,ACC-05296,investigating,0.4,2026-03-26
FC-02805,TXN-036635,ACC-04253,investigating,0.94,2026-08-20
FC-02806,TXN-025034,ACC-05564,investigating,0.65,2026-01-13
FC-02807,TXN-016026,ACC-04101,open,0.44,2026-05-16
FC-02808,TXN-018049,ACC-07444,open,0.42,2026-03-24
FC-02809,TXN-001896,ACC-03704,investigating,0.95,2026-05-18
FC-02810,TXN-028961,ACC-01298,investigating,0.74,2026-02-20
FC-02811,TXN-005731,ACC-05398,investigating,0.93,2026-06-22
FC-02812,TXN-044328,ACC-03717,investigating,0.47,2026-02-23
FC-02813,TXN-015652,ACC-05228,confirmed_fraud,0.87,2026-08-13
FC-02814,TXN-048343,ACC-02611,closed_no_fraud,0.58,2026-05-06
FC-02815,TXN-022795,ACC-02030,open,0.81,2026-04-09
FC-02816,TXN-002009,ACC-04021,closed_no_fraud,0.75,2026-03-19
FC-02817,TXN-036127,ACC-06133,closed_no_fraud,0.86,2026-07-04
FC-02818,TXN-032957,ACC-07458,confirmed_fraud,0.72,2026-02-11
FC-02819,TXN-031659,ACC-07081,investigating,0.81,2026-05-19
FC-02820,TXN-007465,ACC-06225,open,0.78,2026-02-14
FC-02821,TXN-048043,ACC-03441,confirmed_fraud,0.47,2026-03-01
FC-02822,TXN-030516,ACC-07305,investigating,0.8,2026-08-08
FC-02823,TXN-021359,ACC-03481,closed_no_fraud,0.5,2026-05-08
FC-02824,TXN-019487,ACC-00883,open,0.84,2026-07-14
FC-02825,TXN-011629,ACC-06283,closed_no_fraud,0.46,2026-05-20
FC-02826,TXN-024411,ACC-05212,closed_no_fraud,0.77,2026-01-24
FC-02827,TXN-023648,ACC-01952,confirmed_fraud,0.82,2026-01-24
FC-02828,TXN-032804,ACC-02453,open,0.92,2026-01-09
FC-02829,TXN-047511,ACC-02993,open,0.85,2026-08-25
FC-02830,TXN-023379,ACC-07005,investigating,0.85,2026-06-20
FC-02831,TXN-013982,ACC-03429,confirmed_fraud,0.74,2026-08-11
FC-02832,TXN-044476,ACC-00491,investigating,0.82,2026-02-28
FC-02833,TXN-031856,ACC-06493,open,0.67,2026-05-04
FC-02834,TXN-031696,ACC-00569,closed_no_fraud,0.66,2026-02-06
FC-02835,TXN-003074,ACC-01047,closed_no_fraud,0.95,2026-01-06
FC-02836,TXN-005181,ACC-00206,open,0.68,2026-03-09
FC-02837,TXN-034263,ACC-03513,closed_no_fraud,0.6,2026-01-25
FC-02838,TXN-003875,ACC-03557,investigating,0.94,2026-03-22
FC-02839,TXN-042482,ACC-00982,investigating,0.55,2026-01-12
FC-02840,TXN-007308,ACC-05125,investigating,0.75,2026-05-21
FC-02841,TXN-049879,ACC-04772,open,0.72,2026-07-20
FC-02842,TXN-049032,ACC-00950,closed_no_fraud,0.96,2026-08-21
FC-02843,TXN-028311,ACC-01888,investigating,0.92,2026-02-16
FC-02844,TXN-046947,ACC-03536,confirmed_fraud,0.6,2026-06-13
FC-02845,TXN-012814,ACC-06582,confirmed_fraud,0.53,2026-01-10
FC-02846,TXN-036600,ACC-05623,open,0.46,2026-08-07
FC-02847,TXN-021201,ACC-02380,closed_no_fraud,0.69,2026-06-07
FC-02848,TXN-049388,ACC-01683,open,0.86,2026-07-26
FC-02849,TXN-044537,ACC-04445,closed_no_fraud,0.5,2026-03-27
FC-02850,TXN-044308,ACC-01287,investigating,0.56,2026-06-11
FC-02851,TXN-025895,ACC-04181,investigating,0.57,2026-04-19
FC-02852,TXN-032073,ACC-06662,open,0.89,2026-01-03
FC-02853,TXN-027824,ACC-00194,confirmed_fraud,0.54,2026-03-04
FC-02854,TXN-033361,ACC-01700,open,0.78,2026-02-28
FC-02855,TXN-020970,ACC-00669,investigating,0.46,2026-08-13
FC-02856,TXN-018059,ACC-07085,investigating,0.92,2026-08-25
FC-02857,TXN-001473,ACC-06243,investigating,0.45,2026-01-03
FC-02858,TXN-048127,ACC-02948,investigating,0.51,2026-02-20
FC-02859,TXN-044661,ACC-03836,investigating,0.41,2026-06-26
FC-02860,TXN-037408,ACC-01856,confirmed_fraud,0.47,2026-08-03
FC-02861,TXN-035775,ACC-05734,investigating,0.96,2026-04-07
FC-02862,TXN-003612,ACC-00976,investigating,0.86,2026-03-01
FC-02863,TXN-004850,ACC-01916,closed_no_fraud,0.79,2026-08-09
FC-02864,TXN-008163,ACC-01113,open,0.56,2026-08-22
FC-02865,TXN-018979,ACC-04139,investigating,0.59,2026-07-06
FC-02866,TXN-038868,ACC-03799,closed_no_fraud,0.75,2026-07-18
FC-02867,TXN-007875,ACC-06922,closed_no_fraud,0.71,2026-04-03
FC-02868,TXN-015241,ACC-03531,closed_no_fraud,0.92,2026-07-23
FC-02869,TXN-021781,ACC-01067,closed_no_fraud,0.85,2026-08-14
FC-02870,TXN-027744,ACC-06641,investigating,0.55,2026-01-04
FC-02871,TXN-020249,ACC-02902,confirmed_fraud,0.67,2026-01-14
FC-02872,TXN-009847,ACC-02306,confirmed_fraud,0.69,2026-08-13
FC-02873,TXN-033647,ACC-02743,closed_no_fraud,0.96,2026-08-24
FC-02874,TXN-013810,ACC-05520,confirmed_fraud,0.74,2026-05-02
FC-02875,TXN-018630,ACC-01992,closed_no_fraud,0.43,2026-08-02
FC-02876,TXN-045319,ACC-04257,investigating,0.53,2026-01-26
FC-02877,TXN-020143,ACC-00578,open,0.98,2026-03-12
FC-02878,TXN-040028,ACC-05945,closed_no_fraud,0.92,2026-04-21
FC-02879,TXN-010755,ACC-05149,confirmed_fraud,0.78,2026-02-16
FC-02880,TXN-041373,ACC-00370,open,0.56,2026-07-04
FC-02881,TXN-023377,ACC-02432,confirmed_fraud,0.75,2026-08-17
FC-02882,TXN-047951,ACC-01860,closed_no_fraud,0.56,2026-04-11
FC-02883,TXN-022362,ACC-00465,closed_no_fraud,0.93,2026-02-26
FC-02884,TXN-014122,ACC-00422,investigating,0.53,2026-04-13
FC-02885,TXN-046334,ACC-07036,closed_no_fraud,0.83,2026-07-12
FC-02886,TXN-038217,ACC-07030,open,0.97,2026-08-15
FC-02887,TXN-012038,ACC-01769,open,0.89,2026-05-20
FC-02888,TXN-008328,ACC-05516,closed_no_fraud,0.96,2026-06-01
FC-02889,TXN-048209,ACC-04733,open,0.75,2026-06-11
FC-02890,TXN-012088,ACC-00052,confirmed_fraud,0.73,2026-01-14
FC-02891,TXN-027632,ACC-06525,closed_no_fraud,0.92,2026-03-12
FC-02892,TXN-043556,ACC-03283,closed_no_fraud,0.75,2026-02-02
FC-02893,TXN-040074,ACC-05488,closed_no_fraud,0.55,2026-05-20
FC-02894,TXN-042744,ACC-01118,investigating,0.59,2026-08-21
FC-02895,TXN-029338,ACC-06747,open,0.94,2026-04-06
FC-02896,TXN-009987,ACC-07154,investigating,0.79,2026-06-15
FC-02897,TXN-039171,ACC-01775,investigating,0.73,2026-06-20
FC-02898,TXN-031874,ACC-00131,closed_no_fraud,0.97,2026-06-17
FC-02899,TXN-000188,ACC-01661,closed_no_fraud,0.66,2026-05-02
FC-02900,TXN-010292,ACC-07327,confirmed_fraud,0.68,2026-07-08
FC-02901,TXN-005738,ACC-00003,confirmed_fraud,0.48,2026-04-25
FC-02902,TXN-049214,ACC-07000,investigating,0.43,2026-06-10
FC-02903,TXN-030359,ACC-06791,investigating,0.98,2026-04-26
FC-02904,TXN-009100,ACC-04542,investigating,0.84,2026-03-15
FC-02905,TXN-014979,ACC-05615,closed_no_fraud,0.92,2026-05-01
FC-02906,TXN-040104,ACC-02904,investigating,0.91,2026-08-13
FC-02907,TXN-031869,ACC-03485,closed_no_fraud,0.9,2026-04-19
FC-02908,TXN-007412,ACC-00824,open,0.79,2026-02-12
FC-02909,TXN-034014,ACC-04747,closed_no_fraud,0.64,2026-04-08
FC-02910,TXN-037487,ACC-01966,confirmed_fraud,0.51,2026-07-18
FC-02911,TXN-037256,ACC-01766,investigating,0.81,2026-05-20
FC-02912,TXN-001244,ACC-03631,confirmed_fraud,0.94,2026-02-08
FC-02913,TXN-041526,ACC-00179,open,0.5,2026-06-03
FC-02914,TXN-014640,ACC-04052,open,0.78,2026-04-13
FC-02915,TXN-038185,ACC-00008,open,0.86,2026-07-10
FC-02916,TXN-039940,ACC-06467,closed_no_fraud,0.79,2026-04-01
FC-02917,TXN-028395,ACC-04067,investigating,0.62,2026-02-04
FC-02918,TXN-026911,ACC-02059,confirmed_fraud,0.71,2026-02-08
FC-02919,TXN-033227,ACC-04942,confirmed_fraud,0.65,2026-01-27
FC-02920,TXN-025604,ACC-03237,investigating,0.98,2026-01-03
FC-02921,TXN-046379,ACC-04836,open,0.88,2026-08-18
FC-02922,TXN-005408,ACC-03349,open,0.95,2026-02-12
FC-02923,TXN-032659,ACC-06695,open,0.98,2026-02-02
FC-02924,TXN-047966,ACC-01318,confirmed_fraud,0.44,2026-04-16
FC-02925,TXN-010137,ACC-06645,investigating,0.77,2026-04-13
FC-02926,TXN-036522,ACC-06146,open,0.73,2026-08-12
FC-02927,TXN-041529,ACC-00806,closed_no_fraud,0.52,2026-04-20
FC-02928,TXN-048999,ACC-02458,open,0.57,2026-03-20
FC-02929,TXN-042011,ACC-02845,closed_no_fraud,0.82,2026-02-27
FC-02930,TXN-044274,ACC-00526,confirmed_fraud,0.65,2026-07-12
FC-02931,TXN-025003,ACC-04506,open,0.81,2026-05-19
FC-02932,TXN-017192,ACC-02963,open,0.82,2026-06-01
FC-02933,TXN-040271,ACC-02347,confirmed_fraud,0.47,2026-05-28
FC-02934,TXN-039003,ACC-01200,investigating,0.71,2026-04-01
FC-02935,TXN-047629,ACC-03339,closed_no_fraud,0.57,2026-04-04
FC-02936,TXN-038018,ACC-04507,closed_no_fraud,0.58,2026-08-21
FC-02937,TXN-016311,ACC-05108,open,0.45,2026-01-14
FC-02938,TXN-042171,ACC-00819,confirmed_fraud,0.55,2026-06-03
FC-02939,TXN-033998,ACC-00865,open,0.78,2026-03-12
FC-02940,TXN-044441,ACC-01296,investigating,0.45,2026-01-13
FC-02941,TXN-021834,ACC-00641,open,0.79,2026-01-11
FC-02942,TXN-039976,ACC-01179,confirmed_fraud,0.55,2026-06-18
FC-02943,TXN-009051,ACC-03622,investigating,0.73,2026-04-15
FC-02944,TXN-026547,ACC-03673,open,0.64,2026-04-17
FC-02945,TXN-048882,ACC-02496,open,0.45,2026-04-09
FC-02946,TXN-009154,ACC-07395,investigating,0.89,2026-04-06
FC-02947,TXN-033621,ACC-00493,confirmed_fraud,0.52,2026-05-27
FC-02948,TXN-023463,ACC-04391,investigating,0.59,2026-02-25
FC-02949,TXN-025500,ACC-02346,confirmed_fraud,0.77,2026-08-20
FC-02950,TXN-040580,ACC-06586,closed_no_fraud,0.73,2026-06-07
FC-02951,TXN-047292,ACC-00584,open,0.52,2026-07-23
FC-02952,TXN-026864,ACC-03913,open,0.81,2026-06-22
FC-02953,TXN-022489,ACC-00371,open,0.41,2026-07-14
FC-02954,TXN-033928,ACC-00247,open,0.85,2026-05-22
FC-02955,TXN-009236,ACC-02357,investigating,0.63,2026-08-16
FC-02956,TXN-036769,ACC-04243,investigating,0.67,2026-04-17
FC-02957,TXN-005881,ACC-01271,open,0.73,2026-08-09
FC-02958,TXN-019263,ACC-01990,open,0.59,2026-08-08
FC-02959,TXN-009174,ACC-03764,closed_no_fraud,0.5,2026-08-08
FC-02960,TXN-007803,ACC-00661,investigating,0.55,2026-05-02
FC-02961,TXN-026664,ACC-07007,investigating,0.86,2026-01-18
FC-02962,TXN-026064,ACC-01522,investigating,0.42,2026-06-05
FC-02963,TXN-027639,ACC-00893,open,0.88,2026-07-20
FC-02964,TXN-041596,ACC-01741,closed_no_fraud,0.61,2026-03-14
FC-02965,TXN-033723,ACC-04709,confirmed_fraud,0.94,2026-08-04
FC-02966,TXN-041817,ACC-06108,confirmed_fraud,0.66,2026-05-24
FC-02967,TXN-036840,ACC-01270,closed_no_fraud,0.54,2026-04-09
FC-02968,TXN-048698,ACC-02209,confirmed_fraud,0.84,2026-06-09
FC-02969,TXN-030940,ACC-02309,investigating,0.89,2026-04-02
FC-02970,TXN-041768,ACC-03734,open,0.63,2026-07-14
FC-02971,TXN-003857,ACC-03886,confirmed_fraud,0.78,2026-02-17
FC-02972,TXN-042804,ACC-00911,open,0.48,2026-07-12
FC-02973,TXN-010148,ACC-00790,confirmed_fraud,0.68,2026-01-07
FC-02974,TXN-033814,ACC-05311,closed_no_fraud,0.42,2026-04-28
FC-02975,TXN-043566,ACC-02968,investigating,0.81,2026-06-09
FC-02976,TXN-000420,ACC-05815,open,0.44,2026-01-17
FC-02977,TXN-031430,ACC-03446,open,0.43,2026-03-09
FC-02978,TXN-049877,ACC-02949,confirmed_fraud,0.87,2026-02-16
FC-02979,TXN-044791,ACC-00342,investigating,0.46,2026-01-09
FC-02980,TXN-018800,ACC-03621,investigating,0.41,2026-02-11
FC-02981,TXN-024855,ACC-04682,open,0.49,2026-01-07
FC-02982,TXN-010475,ACC-04783,open,0.83,2026-02-12
FC-02983,TXN-030087,ACC-02194,confirmed_fraud,0.52,2026-01-15
FC-02984,TXN-030291,ACC-03931,investigating,0.7,2026-05-13
FC-02985,TXN-028571,ACC-06466,investigating,0.83,2026-04-11
FC-02986,TXN-004205,ACC-01141,open,0.74,2026-02-22
FC-02987,TXN-028441,ACC-06694,investigating,0.63,2026-02-25
FC-02988,TXN-025286,ACC-02091,investigating,0.54,2026-02-02
FC-02989,TXN-048742,ACC-04604,investigating,0.93,2026-07-14
FC-02990,TXN-038925,ACC-04566,confirmed_fraud,0.7,2026-01-02
FC-02991,TXN-012972,ACC-06139,open,0.96,2026-07-28
FC-02992,TXN-019928,ACC-03795,confirmed_fraud,0.5,2026-02-28
FC-02993,TXN-015126,ACC-00613,open,0.42,2026-03-13
FC-02994,TXN-042008,ACC-04606,open,0.79,2026-08-15
FC-02995,TXN-016023,ACC-03397,investigating,0.71,2026-08-04
FC-02996,TXN-006395,ACC-03556,closed_no_fraud,0.89,2026-03-26
FC-02997,TXN-029726,ACC-03850,open,0.75,2026-05-07
FC-02998,TXN-029041,ACC-01637,confirmed_fraud,0.84,2026-06-09
FC-02999,TXN-006953,ACC-03026,closed_no_fraud,0.71,2026-04-16
FC-03000,TXN-025698,ACC-07388,confirmed_fraud,0.87,2026-06-11
